match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
19,1/24/21,H,Eldor Shomurodov,Genoa CFC,Cagliari Calcio,16,1:0,,,76'
20,1/31/21,A,Eldor Shomurodov,Genoa CFC,Crotone,19,0:3,,,61'
22,2/13/21,A,Eldor Shomurodov,Genoa CFC,Torino,17,0:0,,,45'
23,2/20/21,H,Eldor Shomurodov,Genoa CFC,Hellas Verona,10,2:2,1,,45'
24,2/28/21,A,Eldor Shomurodov,Genoa CFC,Inter,1,3:0,,,28'
25,3/3/21,H,Eldor Shomurodov,Genoa CFC,Sampdoria,9,1:1,,,82'
26,3/7/21,A,Eldor Shomurodov,Genoa CFC,AS Roma,7,1:0,,,45'
27,3/13/21,H,Eldor Shomurodov,Genoa CFC,Udinese Calcio,13,1:1,,,89'
28,3/19/21,A,Eldor Shomurodov,Genoa CFC,Parma,20,1:2,,,45'
29,4/3/21,H,Eldor Shomurodov,Genoa CFC,Fiorentina,14,1:1,,,7'
30,4/11/21,A,Eldor Shomurodov,Genoa CFC,Juventus,4,3:1,,,27'
31,4/18/21,A,Eldor Shomurodov,Genoa CFC,AC Milan,2,2:1,,,16'
32,4/21/21,H,Eldor Shomurodov,Genoa CFC,Benevento,18,2:2,,,19'
33,4/24/21,H,Eldor Shomurodov,Genoa CFC,Spezia Calcio,15,2:0,1,,27'
34,5/2/21,A,Eldor Shomurodov,Genoa CFC,Lazio,6,4:3,1,,90'
35,5/9/21,H,Eldor Shomurodov,Genoa CFC,Sassuolo,8,1:2,,,45'
36,5/12/21,A,Eldor Shomurodov,Genoa CFC,Bologna,12,0:2,,,90'
37,5/15/21,H,Eldor Shomurodov,Genoa CFC,Atalanta BC,3,3:4,2,,45'
38,5/22/21,A,Eldor Shomurodov,Genoa CFC,Cagliari Calcio,16,0:1,1,,85'
2,9/26/20,A,Felipe Caicedo,SS Lazio,Cagliari Calcio,16,0:2,,,19'
1,9/30/20,H,Felipe Caicedo,SS Lazio,Atalanta BC,3,1:4,1,,90'
4,10/17/20,A,Felipe Caicedo,SS Lazio,Sampdoria,9,3:0,,,59'
6,11/1/20,A,Felipe Caicedo,SS Lazio,Torino,17,3:4,1,,17'
7,11/8/20,H,Felipe Caicedo,SS Lazio,Juventus,4,1:1,1,,36'
8,11/21/20,A,Felipe Caicedo,SS Lazio,Crotone,19,0:2,,,28'
9,11/29/20,H,Felipe Caicedo,SS Lazio,Udinese Calcio,13,1:3,,,27'
10,12/5/20,A,Felipe Caicedo,SS Lazio,Spezia Calcio,15,1:2,,,31'
11,12/12/20,H,Felipe Caicedo,SS Lazio,Hellas Verona,10,1:2,1,,65'
12,12/15/20,A,Felipe Caicedo,SS Lazio,Benevento,18,1:1,,,10'
13,12/20/20,H,Felipe Caicedo,SS Lazio,SSC Napoli,5,2:0,,,67'
15,1/3/21,A,Felipe Caicedo,SS Lazio,Genoa,11,1:1,,,81'
16,1/6/21,H,Felipe Caicedo,SS Lazio,Fiorentina,14,2:1,1,,58'
17,1/10/21,A,Felipe Caicedo,SS Lazio,Parma,20,0:2,1,,70'
18,1/15/21,H,Felipe Caicedo,SS Lazio,AS Roma,7,3:0,,,66'
19,1/24/21,H,Felipe Caicedo,SS Lazio,Sassuolo,8,2:1,,,23'
22,2/14/21,A,Felipe Caicedo,SS Lazio,Inter,1,3:1,,,20'
23,2/20/21,H,Felipe Caicedo,SS Lazio,Sampdoria,9,1:0,,,4'
24,2/27/21,A,Felipe Caicedo,SS Lazio,Bologna,12,2:0,,,14'
26,3/6/21,A,Felipe Caicedo,SS Lazio,Juventus,4,3:1,,,8'
27,3/12/21,H,Felipe Caicedo,SS Lazio,Crotone,19,3:2,1,,14'
29,4/3/21,H,Felipe Caicedo,SS Lazio,Spezia Calcio,15,2:1,1,,18'
30,4/11/21,A,Felipe Caicedo,SS Lazio,Hellas Verona,10,0:1,,,68'
36,5/12/21,H,Felipe Caicedo,SS Lazio,Parma,20,1:0,,,11'
37,5/15/21,A,Felipe Caicedo,SS Lazio,AS Roma,7,2:0,,,17'
2,9/26/20,H,Achraf Hakimi,Inter Milan,Fiorentina,14,4:3,,1,26'
1,9/30/20,A,Achraf Hakimi,Inter Milan,Benevento,18,2:5,1,1,90'
3,10/4/20,A,Achraf Hakimi,Inter Milan,Lazio,6,1:1,,,90'
4,10/17/20,H,Achraf Hakimi,Inter Milan,AC Milan,2,1:2,,,90'
5,10/24/20,A,Achraf Hakimi,Inter Milan,Genoa,11,0:2,,,32'
6,10/31/20,H,Achraf Hakimi,Inter Milan,Parma,20,2:2,,,78'
7,11/8/20,A,Achraf Hakimi,Inter Milan,Atalanta BC,3,1:1,,,7'
8,11/22/20,H,Achraf Hakimi,Inter Milan,Torino,17,4:2,,1,90'
9,11/28/20,A,Achraf Hakimi,Inter Milan,Sassuolo,8,0:3,,,1'
10,12/5/20,H,Achraf Hakimi,Inter Milan,Bologna,12,3:1,2,,71'
11,12/13/20,A,Achraf Hakimi,Inter Milan,Cagliari Calcio,16,1:3,,,38'
12,12/16/20,H,Achraf Hakimi,Inter Milan,SSC Napoli,5,1:0,,,13'
13,12/20/20,H,Achraf Hakimi,Inter Milan,Spezia Calcio,15,2:1,1,,80'
14,12/23/20,A,Achraf Hakimi,Inter Milan,Hellas Verona,10,1:2,,1,90'
15,1/3/21,H,Achraf Hakimi,Inter Milan,Crotone,19,6:2,1,,90'
16,1/6/21,A,Achraf Hakimi,Inter Milan,Sampdoria,9,2:1,,,90'
17,1/10/21,A,Achraf Hakimi,Inter Milan,AS Roma,7,2:2,1,,82'
18,1/17/21,H,Achraf Hakimi,Inter Milan,Juventus,4,2:0,,,90'
19,1/23/21,A,Achraf Hakimi,Inter Milan,Udinese Calcio,13,0:0,,,90'
20,1/30/21,H,Achraf Hakimi,Inter Milan,Benevento,18,4:0,,,90'
21,2/5/21,A,Achraf Hakimi,Inter Milan,Fiorentina,14,0:2,,1,90'
22,2/14/21,H,Achraf Hakimi,Inter Milan,Lazio,6,3:1,,,90'
23,2/21/21,A,Achraf Hakimi,Inter Milan,AC Milan,2,0:3,,,83'
25,3/4/21,A,Achraf Hakimi,Inter Milan,Parma,20,1:2,,,90'
26,3/8/21,H,Achraf Hakimi,Inter Milan,Atalanta BC,3,1:0,,,84'
27,3/14/21,A,Achraf Hakimi,Inter Milan,Torino,17,1:2,,,88'
29,4/3/21,A,Achraf Hakimi,Inter Milan,Bologna,12,0:1,,,90'
28,4/7/21,H,Achraf Hakimi,Inter Milan,Sassuolo,8,2:1,,,90'
30,4/11/21,H,Achraf Hakimi,Inter Milan,Cagliari Calcio,16,1:0,,1,20'
31,4/18/21,A,Achraf Hakimi,Inter Milan,SSC Napoli,5,1:1,,,90'
32,4/21/21,A,Achraf Hakimi,Inter Milan,Spezia Calcio,15,1:1,,,90'
33,4/25/21,H,Achraf Hakimi,Inter Milan,Hellas Verona,10,1:0,,1,79'
34,5/1/21,A,Achraf Hakimi,Inter Milan,Crotone,19,0:2,1,,90'
35,5/8/21,H,Achraf Hakimi,Inter Milan,Sampdoria,9,5:1,,1,90'
36,5/12/21,H,Achraf Hakimi,Inter Milan,AS Roma,7,3:1,,1,31'
37,5/15/21,A,Achraf Hakimi,Inter Milan,Juventus,4,3:2,,,90'
38,5/23/21,H,Achraf Hakimi,Inter Milan,Udinese Calcio,13,5:1,,1,57'
2,9/26/20,H,Alexis Sánchez,Inter Milan,Fiorentina,14,4:3,,1,12'
1,9/30/20,A,Alexis Sánchez,Inter Milan,Benevento,18,2:5,,1,90'
3,10/4/20,A,Alexis Sánchez,Inter Milan,Lazio,6,1:1,,,11'
4,10/17/20,H,Alexis Sánchez,Inter Milan,AC Milan,2,1:2,,,7'
7,11/8/20,A,Alexis Sánchez,Inter Milan,Atalanta BC,3,1:1,,,74'
8,11/22/20,H,Alexis Sánchez,Inter Milan,Torino,17,4:2,1,1,86'
9,11/28/20,A,Alexis Sánchez,Inter Milan,Sassuolo,8,0:3,1,,79'
10,12/5/20,H,Alexis Sánchez,Inter Milan,Bologna,12,3:1,,,90'
11,12/13/20,A,Alexis Sánchez,Inter Milan,Cagliari Calcio,16,1:3,,,90'
16,1/6/21,A,Alexis Sánchez,Inter Milan,Sampdoria,9,2:1,,,70'
18,1/17/21,H,Alexis Sánchez,Inter Milan,Juventus,4,2:0,,,4'
19,1/23/21,A,Alexis Sánchez,Inter Milan,Udinese Calcio,13,0:0,,,20'
20,1/30/21,H,Alexis Sánchez,Inter Milan,Benevento,18,4:0,,1,16'
21,2/5/21,A,Alexis Sánchez,Inter Milan,Fiorentina,14,0:2,,1,61'
22,2/14/21,H,Alexis Sánchez,Inter Milan,Lazio,6,3:1,,,12'
23,2/21/21,A,Alexis Sánchez,Inter Milan,AC Milan,2,0:3,,,12'
24,2/28/21,H,Alexis Sánchez,Inter Milan,Genoa,11,3:0,1,,14'
25,3/4/21,A,Alexis Sánchez,Inter Milan,Parma,20,1:2,2,,75'
26,3/8/21,H,Alexis Sánchez,Inter Milan,Atalanta BC,3,1:0,,,13'
27,3/14/21,A,Alexis Sánchez,Inter Milan,Torino,17,1:2,,1,10'
29,4/3/21,A,Alexis Sánchez,Inter Milan,Bologna,12,0:1,,,19'
28,4/7/21,H,Alexis Sánchez,Inter Milan,Sassuolo,8,2:1,,,13'
30,4/11/21,H,Alexis Sánchez,Inter Milan,Cagliari Calcio,16,1:0,,,70'
31,4/18/21,A,Alexis Sánchez,Inter Milan,SSC Napoli,5,1:1,,,15'
32,4/21/21,A,Alexis Sánchez,Inter Milan,Spezia Calcio,15,1:1,,,17'
33,4/25/21,H,Alexis Sánchez,Inter Milan,Hellas Verona,10,1:0,,,18'
34,5/1/21,A,Alexis Sánchez,Inter Milan,Crotone,19,0:2,,,25'
35,5/8/21,H,Alexis Sánchez,Inter Milan,Sampdoria,9,5:1,2,,55'
36,5/12/21,H,Alexis Sánchez,Inter Milan,AS Roma,7,3:1,,,35'
38,5/23/21,H,Alexis Sánchez,Inter Milan,Udinese Calcio,13,5:1,,1,25'
1,9/19/20,A,Lorenzo Pellegrini,AS Roma,Hellas Verona,10,3:0,,,79'
2,9/27/20,H,Lorenzo Pellegrini,AS Roma,Juventus,4,2:2,,,72'
3,10/3/20,A,Lorenzo Pellegrini,AS Roma,Udinese Calcio,13,0:1,,,83'
4,10/18/20,H,Lorenzo Pellegrini,AS Roma,Benevento,18,5:2,,1,90'
5,10/26/20,A,Lorenzo Pellegrini,AS Roma,AC Milan,2,3:3,,1,76'
6,11/1/20,H,Lorenzo Pellegrini,AS Roma,Fiorentina,14,2:0,,,79'
7,11/8/20,A,Lorenzo Pellegrini,AS Roma,Genoa,11,1:3,,,87'
8,11/22/20,H,Lorenzo Pellegrini,AS Roma,Parma,20,3:0,,,10'
9,11/29/20,A,Lorenzo Pellegrini,AS Roma,SSC Napoli,5,4:0,,,79'
10,12/6/20,H,Lorenzo Pellegrini,AS Roma,Sassuolo,8,0:0,,,82'
11,12/13/20,A,Lorenzo Pellegrini,AS Roma,Bologna,12,1:5,1,1,90'
12,12/17/20,H,Lorenzo Pellegrini,AS Roma,Torino,17,3:1,1,,90'
13,12/20/20,A,Lorenzo Pellegrini,AS Roma,Atalanta BC,3,4:1,,,81'
14,12/23/20,H,Lorenzo Pellegrini,AS Roma,Cagliari Calcio,16,3:2,,,27'
15,1/3/21,H,Lorenzo Pellegrini,AS Roma,Sampdoria,9,1:0,,,82'
16,1/6/21,A,Lorenzo Pellegrini,AS Roma,Crotone,19,1:3,,,27'
17,1/10/21,H,Lorenzo Pellegrini,AS Roma,Inter,1,2:2,1,,90'
18,1/15/21,A,Lorenzo Pellegrini,AS Roma,Lazio,6,3:0,,,90'
19,1/23/21,H,Lorenzo Pellegrini,AS Roma,Spezia Calcio,15,4:3,1,1,90'
20,1/31/21,H,Lorenzo Pellegrini,AS Roma,Hellas Verona,10,3:1,,1,90'
22,2/14/21,H,Lorenzo Pellegrini,AS Roma,Udinese Calcio,13,3:0,,,86'
23,2/21/21,A,Lorenzo Pellegrini,AS Roma,Benevento,18,0:0,,,90'
24,2/28/21,H,Lorenzo Pellegrini,AS Roma,AC Milan,2,1:2,,,90'
25,3/3/21,A,Lorenzo Pellegrini,AS Roma,Fiorentina,14,1:2,,,90'
26,3/7/21,H,Lorenzo Pellegrini,AS Roma,Genoa,11,1:0,,1,90'
27,3/14/21,A,Lorenzo Pellegrini,AS Roma,Parma,20,2:0,,,79'
28,3/21/21,H,Lorenzo Pellegrini,AS Roma,SSC Napoli,5,0:2,,,83'
29,4/3/21,A,Lorenzo Pellegrini,AS Roma,Sassuolo,8,2:2,1,,90'
30,4/11/21,H,Lorenzo Pellegrini,AS Roma,Bologna,12,1:0,,,14'
32,4/22/21,H,Lorenzo Pellegrini,AS Roma,Atalanta BC,3,1:1,,,90'
33,4/25/21,A,Lorenzo Pellegrini,AS Roma,Cagliari Calcio,16,3:2,,,59'
35,5/9/21,H,Lorenzo Pellegrini,AS Roma,Crotone,19,5:0,2,,90'
36,5/12/21,A,Lorenzo Pellegrini,AS Roma,Inter,1,3:1,,,90'
37,5/15/21,H,Lorenzo Pellegrini,AS Roma,Lazio,6,2:0,,,72'
1,9/21/20,H,Theo Hernández,AC Milan,Bologna,12,2:0,,1,90'
2,9/27/20,A,Theo Hernández,AC Milan,Crotone,19,0:2,,,90'
3,10/4/20,H,Theo Hernández,AC Milan,Spezia Calcio,15,3:0,1,,90'
4,10/17/20,A,Theo Hernández,AC Milan,Inter,1,1:2,,,90'
5,10/26/20,H,Theo Hernández,AC Milan,AS Roma,7,3:3,,,90'
6,11/1/20,A,Theo Hernández,AC Milan,Udinese Calcio,13,1:2,,,90'
7,11/8/20,H,Theo Hernández,AC Milan,Hellas Verona,10,2:2,,,90'
8,11/22/20,A,Theo Hernández,AC Milan,SSC Napoli,5,1:3,,1,90'
9,11/29/20,H,Theo Hernández,AC Milan,Fiorentina,14,2:0,,,90'
10,12/6/20,A,Theo Hernández,AC Milan,Sampdoria,9,1:2,,,90'
11,12/13/20,H,Theo Hernández,AC Milan,Parma,20,2:2,2,,90'
13,12/20/20,A,Theo Hernández,AC Milan,Sassuolo,8,1:2,,1,90'
14,12/23/20,H,Theo Hernández,AC Milan,Lazio,6,3:2,1,,90'
16,1/6/21,H,Theo Hernández,AC Milan,Juventus,4,1:3,,,90'
17,1/9/21,H,Theo Hernández,AC Milan,Torino,17,2:0,,,90'
19,1/23/21,H,Theo Hernández,AC Milan,Atalanta BC,3,0:3,,,90'
20,1/30/21,A,Theo Hernández,AC Milan,Bologna,12,1:2,,,90'
21,2/7/21,H,Theo Hernández,AC Milan,Crotone,19,4:0,,1,90'
22,2/13/21,A,Theo Hernández,AC Milan,Spezia Calcio,15,2:0,,,90'
23,2/21/21,H,Theo Hernández,AC Milan,Inter,1,0:3,,,90'
24,2/28/21,A,Theo Hernández,AC Milan,AS Roma,7,1:2,,,90'
25,3/3/21,H,Theo Hernández,AC Milan,Udinese Calcio,13,1:1,,,90'
27,3/14/21,H,Theo Hernández,AC Milan,SSC Napoli,5,0:1,,,90'
28,3/21/21,A,Theo Hernández,AC Milan,Fiorentina,14,2:3,,,90'
29,4/3/21,H,Theo Hernández,AC Milan,Sampdoria,9,1:1,,,90'
30,4/10/21,A,Theo Hernández,AC Milan,Parma,20,1:3,,1,90'
31,4/18/21,H,Theo Hernández,AC Milan,Genoa,11,2:1,,,90'
33,4/26/21,A,Theo Hernández,AC Milan,Lazio,6,3:0,,,90'
34,5/1/21,H,Theo Hernández,AC Milan,Benevento,18,2:0,1,,75'
35,5/9/21,A,Theo Hernández,AC Milan,Juventus,4,0:3,,,90'
36,5/12/21,A,Theo Hernández,AC Milan,Torino,17,0:7,2,,70'
37,5/16/21,H,Theo Hernández,AC Milan,Cagliari Calcio,16,0:0,,,90'
38,5/23/21,A,Theo Hernández,AC Milan,Atalanta BC,3,0:2,,1,90'
1,9/21/20,A,Riccardo Orsolini,Bologna FC 1909,AC Milan,2,2:0,,,57'
2,9/28/20,H,Riccardo Orsolini,Bologna FC 1909,Parma,20,4:1,,,1'
3,10/4/20,A,Riccardo Orsolini,Bologna FC 1909,Benevento,18,1:0,,,23'
4,10/18/20,H,Riccardo Orsolini,Bologna FC 1909,Sassuolo,8,3:4,1,,90'
5,10/24/20,A,Riccardo Orsolini,Bologna FC 1909,Lazio,6,2:1,,,81'
6,10/31/20,H,Riccardo Orsolini,Bologna FC 1909,Cagliari Calcio,16,3:2,,1,90'
7,11/8/20,H,Riccardo Orsolini,Bologna FC 1909,SSC Napoli,5,0:1,,,90'
8,11/22/20,A,Riccardo Orsolini,Bologna FC 1909,Sampdoria,9,1:2,1,1,86'
9,11/29/20,H,Riccardo Orsolini,Bologna FC 1909,Crotone,19,1:0,,,18'
14,12/23/20,H,Riccardo Orsolini,Bologna FC 1909,Atalanta BC,3,2:2,,1,25'
15,1/3/21,A,Riccardo Orsolini,Bologna FC 1909,Fiorentina,14,0:0,,,75'
16,1/6/21,H,Riccardo Orsolini,Bologna FC 1909,Udinese Calcio,13,2:2,,1,76'
17,1/9/21,A,Riccardo Orsolini,Bologna FC 1909,Genoa,11,2:0,,,74'
18,1/16/21,H,Riccardo Orsolini,Bologna FC 1909,Hellas Verona,10,1:0,1,,76'
19,1/24/21,A,Riccardo Orsolini,Bologna FC 1909,Juventus,4,2:0,,,76'
20,1/30/21,H,Riccardo Orsolini,Bologna FC 1909,AC Milan,2,1:2,,,67'
21,2/7/21,A,Riccardo Orsolini,Bologna FC 1909,Parma,20,0:3,1,,23'
22,2/12/21,H,Riccardo Orsolini,Bologna FC 1909,Benevento,18,1:1,,,18'
23,2/20/21,A,Riccardo Orsolini,Bologna FC 1909,Sassuolo,8,1:1,,,62'
24,2/27/21,H,Riccardo Orsolini,Bologna FC 1909,Lazio,6,2:0,,,74'
25,3/3/21,A,Riccardo Orsolini,Bologna FC 1909,Cagliari Calcio,16,1:0,,,64'
26,3/7/21,A,Riccardo Orsolini,Bologna FC 1909,SSC Napoli,5,3:1,,,14'
27,3/14/21,H,Riccardo Orsolini,Bologna FC 1909,Sampdoria,9,3:1,,,6'
28,3/20/21,A,Riccardo Orsolini,Bologna FC 1909,Crotone,19,2:3,,,45'
29,4/3/21,H,Riccardo Orsolini,Bologna FC 1909,Inter,1,0:1,,,10'
30,4/11/21,A,Riccardo Orsolini,Bologna FC 1909,AS Roma,7,1:0,,,30'
31,4/18/21,H,Riccardo Orsolini,Bologna FC 1909,Spezia Calcio,15,4:1,1,,66'
32,4/21/21,H,Riccardo Orsolini,Bologna FC 1909,Torino,17,1:1,,,90'
33,4/25/21,A,Riccardo Orsolini,Bologna FC 1909,Atalanta BC,3,5:0,,,18'
34,5/2/21,H,Riccardo Orsolini,Bologna FC 1909,Fiorentina,14,3:3,,,90'
35,5/8/21,A,Riccardo Orsolini,Bologna FC 1909,Udinese Calcio,13,1:1,1,,29'
36,5/12/21,H,Riccardo Orsolini,Bologna FC 1909,Genoa,11,0:2,,,62'
37,5/17/21,A,Riccardo Orsolini,Bologna FC 1909,Hellas Verona,10,2:2,,,16'
38,5/23/21,H,Riccardo Orsolini,Bologna FC 1909,Juventus,4,1:4,1,,33'
2,9/27/20,H,Edin Dzeko,AS Roma,Juventus,4,2:2,,,90'
3,10/3/20,A,Edin Dzeko,AS Roma,Udinese Calcio,13,0:1,,,90'
4,10/18/20,H,Edin Dzeko,AS Roma,Benevento,18,5:2,2,,84'
5,10/26/20,A,Edin Dzeko,AS Roma,AC Milan,2,3:3,1,,90'
6,11/1/20,H,Edin Dzeko,AS Roma,Fiorentina,14,2:0,,,90'
9,11/29/20,A,Edin Dzeko,AS Roma,SSC Napoli,5,4:0,,,71'
10,12/6/20,H,Edin Dzeko,AS Roma,Sassuolo,8,0:0,,,85'
11,12/13/20,A,Edin Dzeko,AS Roma,Bologna,12,1:5,1,,81'
12,12/17/20,H,Edin Dzeko,AS Roma,Torino,17,3:1,,1,59'
13,12/20/20,A,Edin Dzeko,AS Roma,Atalanta BC,3,4:1,1,,90'
14,12/23/20,H,Edin Dzeko,AS Roma,Cagliari Calcio,16,3:2,1,,78'
15,1/3/21,H,Edin Dzeko,AS Roma,Sampdoria,9,1:0,1,,87'
16,1/6/21,A,Edin Dzeko,AS Roma,Crotone,19,1:3,,,5'
17,1/10/21,H,Edin Dzeko,AS Roma,Inter,1,2:2,,,88'
18,1/15/21,A,Edin Dzeko,AS Roma,Lazio,6,3:0,,,90'
21,2/6/21,A,Edin Dzeko,AS Roma,Juventus,4,2:0,,,27'
22,2/14/21,H,Edin Dzeko,AS Roma,Udinese Calcio,13,3:0,,,22'
23,2/21/21,A,Edin Dzeko,AS Roma,Benevento,18,0:0,,,32'
27,3/14/21,A,Edin Dzeko,AS Roma,Parma,20,2:0,,,90'
28,3/21/21,H,Edin Dzeko,AS Roma,SSC Napoli,5,0:2,,,67'
29,4/3/21,A,Edin Dzeko,AS Roma,Sassuolo,8,2:2,,,7'
31,4/18/21,A,Edin Dzeko,AS Roma,Torino,17,3:1,,,15'
32,4/22/21,H,Edin Dzeko,AS Roma,Atalanta BC,3,1:1,,,90'
34,5/2/21,A,Edin Dzeko,AS Roma,Sampdoria,9,2:0,,,90'
36,5/12/21,A,Edin Dzeko,AS Roma,Inter,1,3:1,,1,90'
37,5/15/21,H,Edin Dzeko,AS Roma,Lazio,6,2:0,,1,89'
38,5/23/21,A,Edin Dzeko,AS Roma,Spezia Calcio,15,2:2,,1,29'
1,9/19/20,H,Antonin Barak,Hellas Verona,AS Roma,7,3:0,,,24'
2,9/27/20,H,Antonin Barak,Hellas Verona,Udinese Calcio,13,1:0,,,90'
3,10/4/20,A,Antonin Barak,Hellas Verona,Parma,20,1:0,,,58'
5,10/25/20,A,Antonin Barak,Hellas Verona,Juventus,4,1:1,,,28'
6,11/2/20,H,Antonin Barak,Hellas Verona,Benevento,18,3:1,2,,90'
7,11/8/20,A,Antonin Barak,Hellas Verona,AC Milan,2,2:2,1,,90'
8,11/22/20,H,Antonin Barak,Hellas Verona,Sassuolo,8,0:2,,,90'
9,11/28/20,A,Antonin Barak,Hellas Verona,Atalanta BC,3,0:2,,,90'
10,12/6/20,H,Antonin Barak,Hellas Verona,Cagliari Calcio,16,1:1,,,90'
11,12/12/20,A,Antonin Barak,Hellas Verona,Lazio,6,1:2,,,90'
12,12/16/20,H,Antonin Barak,Hellas Verona,Sampdoria,9,1:2,,,90'
15,1/3/21,A,Antonin Barak,Hellas Verona,Spezia Calcio,15,0:1,,,90'
16,1/6/21,A,Antonin Barak,Hellas Verona,Torino,17,1:1,,,90'
17,1/10/21,H,Antonin Barak,Hellas Verona,Crotone,19,2:1,,1,90'
18,1/16/21,A,Antonin Barak,Hellas Verona,Bologna,12,1:0,,,90'
19,1/24/21,H,Antonin Barak,Hellas Verona,SSC Napoli,5,3:1,1,,90'
20,1/31/21,A,Antonin Barak,Hellas Verona,AS Roma,7,3:1,,,90'
21,2/7/21,A,Antonin Barak,Hellas Verona,Udinese Calcio,13,2:0,,,90'
22,2/15/21,H,Antonin Barak,Hellas Verona,Parma,20,2:1,1,,90'
23,2/20/21,A,Antonin Barak,Hellas Verona,Genoa,11,2:2,,1,90'
24,2/27/21,H,Antonin Barak,Hellas Verona,Juventus,4,1:1,1,,90'
25,3/3/21,A,Antonin Barak,Hellas Verona,Benevento,18,0:3,,,90'
26,3/7/21,H,Antonin Barak,Hellas Verona,AC Milan,2,0:2,,,54'
27,3/13/21,A,Antonin Barak,Hellas Verona,Sassuolo,8,3:2,,,90'
28,3/21/21,H,Antonin Barak,Hellas Verona,Atalanta BC,3,0:2,,,79'
29,4/3/21,A,Antonin Barak,Hellas Verona,Cagliari Calcio,16,0:2,1,,66'
30,4/11/21,H,Antonin Barak,Hellas Verona,Lazio,6,0:1,,,85'
31,4/17/21,A,Antonin Barak,Hellas Verona,Sampdoria,9,3:1,,,77'
32,4/20/21,H,Antonin Barak,Hellas Verona,Fiorentina,14,1:2,,,90'
33,4/25/21,A,Antonin Barak,Hellas Verona,Inter,1,1:0,,,90'
34,5/1/21,H,Antonin Barak,Hellas Verona,Spezia Calcio,15,1:1,,,90'
35,5/9/21,H,Antonin Barak,Hellas Verona,Torino,17,1:1,,1,90'
36,5/13/21,A,Antonin Barak,Hellas Verona,Crotone,19,2:1,,,90'
37,5/17/21,H,Antonin Barak,Hellas Verona,Bologna,12,2:2,,,51'
1,9/20/20,H,Hernani,Parma Calcio 1913,SSC Napoli,5,0:2,,,90'
2,9/28/20,A,Hernani,Parma Calcio 1913,Bologna,12,4:1,1,,90'
3,10/4/20,H,Hernani,Parma Calcio 1913,Hellas Verona,10,1:0,,,63'
4,10/18/20,A,Hernani,Parma Calcio 1913,Udinese Calcio,13,3:2,1,,80'
5,10/25/20,H,Hernani,Parma Calcio 1913,Spezia Calcio,15,2:2,,,53'
6,10/31/20,A,Hernani,Parma Calcio 1913,Inter,1,2:2,,1,90'
7,11/7/20,H,Hernani,Parma Calcio 1913,Fiorentina,14,0:0,,,55'
9,11/30/20,A,Hernani,Parma Calcio 1913,Genoa,11,1:2,,,28'
10,12/6/20,H,Hernani,Parma Calcio 1913,Benevento,18,0:0,,,90'
11,12/13/20,A,Hernani,Parma Calcio 1913,AC Milan,2,2:2,1,1,87'
12,12/16/20,H,Hernani,Parma Calcio 1913,Cagliari Calcio,16,0:0,,,17'
13,12/19/20,H,Hernani,Parma Calcio 1913,Juventus,4,0:4,,,90'
14,12/22/20,A,Hernani,Parma Calcio 1913,Crotone,19,2:1,,,76'
15,1/3/21,H,Hernani,Parma Calcio 1913,Torino,17,0:3,,,60'
16,1/6/21,A,Hernani,Parma Calcio 1913,Atalanta BC,3,3:0,,,90'
17,1/10/21,H,Hernani,Parma Calcio 1913,Lazio,6,0:2,,,90'
19,1/24/21,H,Hernani,Parma Calcio 1913,Sampdoria,9,0:2,,,45'
20,1/31/21,A,Hernani,Parma Calcio 1913,SSC Napoli,5,2:0,,,45'
21,2/7/21,H,Hernani,Parma Calcio 1913,Bologna,12,0:3,,,8'
23,2/21/21,H,Hernani,Parma Calcio 1913,Udinese Calcio,13,2:2,,,66'
24,2/27/21,A,Hernani,Parma Calcio 1913,Spezia Calcio,15,2:2,1,,79'
25,3/4/21,H,Hernani,Parma Calcio 1913,Inter,1,1:2,1,,85'
26,3/7/21,A,Hernani,Parma Calcio 1913,Fiorentina,14,3:3,,,45'
27,3/14/21,H,Hernani,Parma Calcio 1913,AS Roma,7,2:0,1,,72'
28,3/19/21,H,Hernani,Parma Calcio 1913,Genoa,11,1:2,,,11'
29,4/3/21,A,Hernani,Parma Calcio 1913,Benevento,18,2:2,,,85'
30,4/10/21,H,Hernani,Parma Calcio 1913,AC Milan,2,1:3,,,61'
32,4/21/21,A,Hernani,Parma Calcio 1913,Juventus,4,3:1,,,19'
33,4/24/21,H,Hernani,Parma Calcio 1913,Crotone,19,3:4,1,,74'
34,5/3/21,A,Hernani,Parma Calcio 1913,Torino,17,1:0,,,84'
36,5/12/21,A,Hernani,Parma Calcio 1913,Lazio,6,1:0,,,90'
37,5/16/21,H,Hernani,Parma Calcio 1913,Sassuolo,8,1:3,,1,90'
38,5/22/21,A,Hernani,Parma Calcio 1913,Sampdoria,9,3:0,,,90'
1,9/20/20,H,Goran Pandev,Genoa CFC,Crotone,19,4:1,1,,68'
2,9/27/20,A,Goran Pandev,Genoa CFC,SSC Napoli,5,6:0,,,35'
4,10/19/20,A,Goran Pandev,Genoa CFC,Hellas Verona,10,0:0,,,79'
5,10/24/20,H,Goran Pandev,Genoa CFC,Inter,1,0:2,,,90'
6,11/1/20,A,Goran Pandev,Genoa CFC,Sampdoria,9,1:1,,,90'
