player,team,team_position,opponent,opponent_position,goals,assists
Sadio Mané,Sheff Utd,20,Sheff Utd,20,,
Sadio Mané,Chelsea,4,Chelsea,4,,
Sadio Mané,Fulham,18,Fulham,18,,
Sadio Mané,Wolves,13,Wolves,13,,1
Sadio Mané,Arsenal,8,Arsenal,8,,1
Sadio Mané,Aston Villa,11,Aston Villa,11,,
Sadio Mané,Leeds,9,Leeds,9,1,
Sadio Mané,Newcastle,12,Newcastle,12,,
Sadio Mané,Southampton,15,Southampton,15,1,
Sadio Mané,Man Utd,2,Man Utd,2,,
Sadio Mané,West Brom,19,West Brom,19,,1
Sadio Mané,Burnley,17,Burnley,17,,1
Sadio Mané,Crystal Palace,14,Crystal Palace,14,2,
Matheus Pereira,Leicester,5,Leicester,5,,
Matheus Pereira,Everton,10,Everton,10,1,1
Matheus Pereira,Chelsea,4,Chelsea,4,,1
Matheus Pereira,Southampton,15,Southampton,15,,
Matheus Pereira,Burnley,17,Burnley,17,,
Matheus Pereira,Brighton,16,Brighton,16,,
Matheus Pereira,Fulham,18,Fulham,18,,
Matheus Pereira,Man Utd,2,Man Utd,2,,
Matheus Pereira,Sheff Utd,20,Sheff Utd,20,,
Matheus Pereira,Crystal Palace,14,Crystal Palace,14,,
Matheus Pereira,Liverpool,3,Liverpool,3,,1
Matheus Pereira,Leeds,9,Leeds,9,,
Matheus Pereira,Arsenal,8,Arsenal,8,,
Matheus Pereira,Wolves,13,Wolves,13,2,
Matheus Pereira,West Ham,6,West Ham,6,1,
Matheus Pereira,Man City,1,Man City,1,,
Matheus Pereira,Fulham,18,Fulham,18,1,
Matheus Pereira,Sheff Utd,20,Sheff Utd,20,,
Matheus Pereira,Spurs,7,Spurs,7,,
Matheus Pereira,Man Utd,2,Man Utd,2,,
Matheus Pereira,Burnley,17,Burnley,17,,
Matheus Pereira,Brighton,16,Brighton,16,,
Matheus Pereira,Everton,10,Everton,10,,
Matheus Pereira,Newcastle,12,Newcastle,12,,
Matheus Pereira,Crystal Palace,14,Crystal Palace,14,,
Matheus Pereira,Chelsea,4,Chelsea,4,2,2
Matheus Pereira,Southampton,15,Southampton,15,1,
Matheus Pereira,Leicester,5,Leicester,5,,
Matheus Pereira,Aston Villa,11,Aston Villa,11,1,
Matheus Pereira,Wolves,13,Wolves,13,,
Matheus Pereira,Arsenal,8,Arsenal,8,1,
Matheus Pereira,Liverpool,3,Liverpool,3,,1
Matheus Pereira,West Ham,6,West Ham,6,1,
Wilfried Zaha,Southampton,15,Southampton,15,1,
Wilfried Zaha,Man Utd,2,Man Utd,2,2,
Wilfried Zaha,Everton,10,Everton,10,,
Wilfried Zaha,Chelsea,4,Chelsea,4,,
Wilfried Zaha,Brighton,16,Brighton,16,1,
Wilfried Zaha,Fulham,18,Fulham,18,1,1
Wilfried Zaha,Wolves,13,Wolves,13,,
Wilfried Zaha,Leeds,9,Leeds,9,,1
Wilfried Zaha,West Brom,19,West Brom,19,2,
Wilfried Zaha,Spurs,7,Spurs,7,,
Wilfried Zaha,West Ham,6,West Ham,6,,
Wilfried Zaha,Liverpool,3,Liverpool,3,,
Wilfried Zaha,Aston Villa,11,Aston Villa,11,,
Wilfried Zaha,Leicester,5,Leicester,5,1,
Wilfried Zaha,Sheff Utd,20,Sheff Utd,20,,
Wilfried Zaha,Arsenal,8,Arsenal,8,,
Wilfried Zaha,West Ham,6,West Ham,6,1,
Wilfried Zaha,Wolves,13,Wolves,13,,
Wilfried Zaha,Newcastle,12,Newcastle,12,,
Wilfried Zaha,Spurs,7,Spurs,7,,
Wilfried Zaha,West Brom,19,West Brom,19,,
Wilfried Zaha,Everton,10,Everton,10,,
Wilfried Zaha,Chelsea,4,Chelsea,4,,
Wilfried Zaha,Leicester,5,Leicester,5,1,
Wilfried Zaha,Man City,1,Man City,1,,
Wilfried Zaha,Sheff Utd,20,Sheff Utd,20,,
Wilfried Zaha,Southampton,15,Southampton,15,,
Wilfried Zaha,Aston Villa,11,Aston Villa,11,1,
Wilfried Zaha,Arsenal,8,Arsenal,8,,
Wilfried Zaha,Liverpool,3,Liverpool,3,,
Gareth Bale,West Ham,6,West Ham,6,,
Gareth Bale,Brighton,16,Brighton,16,1,
Gareth Bale,West Brom,19,West Brom,19,,
Gareth Bale,Leicester,5,Leicester,5,,
Gareth Bale,Liverpool,3,Liverpool,3,,
Gareth Bale,Brighton,16,Brighton,16,,
Gareth Bale,Man City,1,Man City,1,,
Gareth Bale,West Ham,6,West Ham,6,,1
Gareth Bale,Burnley,17,Burnley,17,2,1
Gareth Bale,Fulham,18,Fulham,18,,
Gareth Bale,Crystal Palace,14,Crystal Palace,14,2,
Gareth Bale,Arsenal,8,Arsenal,8,,
Gareth Bale,Newcastle,12,Newcastle,12,,
Gareth Bale,Man Utd,2,Man Utd,2,,
Gareth Bale,Southampton,15,Southampton,15,1,
Gareth Bale,Sheff Utd,20,Sheff Utd,20,3,
Gareth Bale,Leeds,9,Leeds,9,,
Gareth Bale,Wolves,13,Wolves,13,,
Gareth Bale,Aston Villa,11,Aston Villa,11,,
Gareth Bale,Leicester,5,Leicester,5,2,
Raheem Sterling,Wolves,13,Wolves,13,,1
Raheem Sterling,Leicester,5,Leicester,5,,
Raheem Sterling,Leeds,9,Leeds,9,1,
Raheem Sterling,Arsenal,8,Arsenal,8,1,
Raheem Sterling,West Ham,6,West Ham,6,,
Raheem Sterling,Sheff Utd,20,Sheff Utd,20,,
Raheem Sterling,Liverpool,3,Liverpool,3,,
Raheem Sterling,Spurs,7,Spurs,7,,
Raheem Sterling,Fulham,18,Fulham,18,1,1
Raheem Sterling,Man Utd,2,Man Utd,2,,
Raheem Sterling,West Brom,19,West Brom,19,,1
Raheem Sterling,Southampton,15,Southampton,15,1,
Raheem Sterling,Newcastle,12,Newcastle,12,,1
Raheem Sterling,Chelsea,4,Chelsea,4,,
Raheem Sterling,Brighton,16,Brighton,16,,
Raheem Sterling,Crystal Palace,14,Crystal Palace,14,1,
Raheem Sterling,Aston Villa,11,Aston Villa,11,,
Raheem Sterling,West Brom,19,West Brom,19,1,1
Raheem Sterling,Burnley,17,Burnley,17,1,
Raheem Sterling,Liverpool,3,Liverpool,3,1,
Raheem Sterling,Spurs,7,Spurs,7,,1
Raheem Sterling,Everton,10,Everton,10,,
Raheem Sterling,Arsenal,8,Arsenal,8,1,
Raheem Sterling,Wolves,13,Wolves,13,,
Raheem Sterling,Man Utd,2,Man Utd,2,,
Raheem Sterling,Leicester,5,Leicester,5,,1
Raheem Sterling,Leeds,9,Leeds,9,,
Raheem Sterling,Crystal Palace,14,Crystal Palace,14,,
Raheem Sterling,Chelsea,4,Chelsea,4,1,
Raheem Sterling,Newcastle,12,Newcastle,12,,
Raheem Sterling,Everton,10,Everton,10,,1
Michail Antonio,Newcastle,12,Newcastle,12,,
Michail Antonio,Arsenal,8,Arsenal,8,1,
Michail Antonio,Wolves,13,Wolves,13,,
Michail Antonio,Leicester,5,Leicester,5,1,
Michail Antonio,Spurs,7,Spurs,7,,
Michail Antonio,Man City,1,Man City,1,1,
Michail Antonio,Aston Villa,11,Aston Villa,11,,
Michail Antonio,Southampton,15,Southampton,15,,
Michail Antonio,Everton,10,Everton,10,,
Michail Antonio,Burnley,17,Burnley,17,1,
Michail Antonio,West Brom,19,West Brom,19,1,
Michail Antonio,Crystal Palace,14,Crystal Palace,14,,1
Michail Antonio,Liverpool,3,Liverpool,3,,
Michail Antonio,Aston Villa,11,Aston Villa,11,,2
Michail Antonio,Fulham,18,Fulham,18,,
Michail Antonio,Spurs,7,Spurs,7,1,
Michail Antonio,Man City,1,Man City,1,1,
Michail Antonio,Leeds,9,Leeds,9,,
Michail Antonio,Man Utd,2,Man Utd,2,,
Michail Antonio,Arsenal,8,Arsenal,8,,2
Michail Antonio,Wolves,13,Wolves,13,,
Michail Antonio,Burnley,17,Burnley,17,2,
Michail Antonio,Everton,10,Everton,10,,
Michail Antonio,Brighton,16,Brighton,16,,
Michail Antonio,West Brom,19,West Brom,19,1,
Michail Antonio,Southampton,15,Southampton,15,,
Pierre-Emerick Aubameyang,Fulham,18,Fulham,18,1,
Pierre-Emerick Aubameyang,West Ham,6,West Ham,6,,1
Pierre-Emerick Aubameyang,Liverpool,3,Liverpool,3,,
Pierre-Emerick Aubameyang,Sheff Utd,20,Sheff Utd,20,,
Pierre-Emerick Aubameyang,Man City,1,Man City,1,,
Pierre-Emerick Aubameyang,Leicester,5,Leicester,5,,
Pierre-Emerick Aubameyang,Man Utd,2,Man Utd,2,1,
Pierre-Emerick Aubameyang,Aston Villa,11,Aston Villa,11,,
Pierre-Emerick Aubameyang,Leeds,9,Leeds,9,,
Pierre-Emerick Aubameyang,Wolves,13,Wolves,13,,
Pierre-Emerick Aubameyang,Spurs,7,Spurs,7,,
Pierre-Emerick Aubameyang,Burnley,17,Burnley,17,,
Pierre-Emerick Aubameyang,Southampton,15,Southampton,15,1,
Pierre-Emerick Aubameyang,Brighton,16,Brighton,16,,
Pierre-Emerick Aubameyang,West Brom,19,West Brom,19,,
Pierre-Emerick Aubameyang,Crystal Palace,14,Crystal Palace,14,,
Pierre-Emerick Aubameyang,Newcastle,12,Newcastle,12,2,
Pierre-Emerick Aubameyang,Wolves,13,Wolves,13,,
Pierre-Emerick Aubameyang,Aston Villa,11,Aston Villa,11,,
Pierre-Emerick Aubameyang,Leeds,9,Leeds,9,3,
Pierre-Emerick Aubameyang,Man City,1,Man City,1,,
Pierre-Emerick Aubameyang,Leicester,5,Leicester,5,,
Pierre-Emerick Aubameyang,Burnley,17,Burnley,17,1,
Pierre-Emerick Aubameyang,West Ham,6,West Ham,6,,
Pierre-Emerick Aubameyang,Liverpool,3,Liverpool,3,,
Pierre-Emerick Aubameyang,Newcastle,12,Newcastle,12,1,1
Pierre-Emerick Aubameyang,Chelsea,4,Chelsea,4,,1
Pierre-Emerick Aubameyang,Crystal Palace,14,Crystal Palace,14,,
Pierre-Emerick Aubameyang,Brighton,16,Brighton,16,,
Edinson Cavani,Chelsea,4,Chelsea,4,,
Edinson Cavani,Arsenal,8,Arsenal,8,,
Edinson Cavani,Everton,10,Everton,10,1,
Edinson Cavani,West Brom,19,West Brom,19,,
Edinson Cavani,Southampton,15,Southampton,15,2,1
Edinson Cavani,West Ham,6,West Ham,6,,
Edinson Cavani,Leeds,9,Leeds,9,,
Edinson Cavani,Leicester,5,Leicester,5,,1
Edinson Cavani,Wolves,13,Wolves,13,,
Edinson Cavani,Burnley,17,Burnley,17,,
Edinson Cavani,Liverpool,3,Liverpool,3,,
Edinson Cavani,Fulham,18,Fulham,18,1,
Edinson Cavani,Sheff Utd,20,Sheff Utd,20,,
Edinson Cavani,Arsenal,8,Arsenal,8,,
Edinson Cavani,Southampton,15,Southampton,15,1,
Edinson Cavani,Everton,10,Everton,10,1,
Edinson Cavani,West Brom,19,West Brom,19,,
Edinson Cavani,Crystal Palace,14,Crystal Palace,14,,
Edinson Cavani,Brighton,16,Brighton,16,,
Edinson Cavani,Spurs,7,Spurs,7,1,
Edinson Cavani,Burnley,17,Burnley,17,1,
Edinson Cavani,Leeds,9,Leeds,9,,
Edinson Cavani,Aston Villa,11,Aston Villa,11,1,
Edinson Cavani,Leicester,5,Leicester,5,,
Edinson Cavani,Liverpool,3,Liverpool,3,,1
Edinson Cavani,Fulham,18,Fulham,18,1,
Tomas Soucek,Newcastle,12,Newcastle,12,,
Tomas Soucek,Arsenal,8,Arsenal,8,,
Tomas Soucek,Wolves,13,Wolves,13,,
Tomas Soucek,Leicester,5,Leicester,5,,
Tomas Soucek,Spurs,7,Spurs,7,,
Tomas Soucek,Man City,1,Man City,1,,
Tomas Soucek,Liverpool,3,Liverpool,3,,
Tomas Soucek,Fulham,18,Fulham,18,1,
Tomas Soucek,Sheff Utd,20,Sheff Utd,20,,
Tomas Soucek,Aston Villa,11,Aston Villa,11,,
Tomas Soucek,Man Utd,2,Man Utd,2,1,
Tomas Soucek,Leeds,9,Leeds,9,1,
Tomas Soucek,Crystal Palace,14,Crystal Palace,14,,
Tomas Soucek,Chelsea,4,Chelsea,4,,
Tomas Soucek,Brighton,16,Brighton,16,1,
Tomas Soucek,Southampton,15,Southampton,15,,
Tomas Soucek,Everton,10,Everton,10,1,
Tomas Soucek,Burnley,17,Burnley,17,,
Tomas Soucek,West Brom,19,West Brom,19,,
Tomas Soucek,Crystal Palace,14,Crystal Palace,14,2,
Tomas Soucek,Liverpool,3,Liverpool,3,,
Tomas Soucek,Aston Villa,11,Aston Villa,11,1,
Tomas Soucek,Fulham,18,Fulham,18,,
Tomas Soucek,Sheff Utd,20,Sheff Utd,20,,
Tomas Soucek,Spurs,7,Spurs,7,,
Tomas Soucek,Man City,1,Man City,1,,
Tomas Soucek,Leeds,9,Leeds,9,,
Tomas Soucek,Man Utd,2,Man Utd,2,,
Tomas Soucek,Arsenal,8,Arsenal,8,1,
Tomas Soucek,Wolves,13,Wolves,13,,
Tomas Soucek,Leicester,5,Leicester,5,,1
Tomas Soucek,Newcastle,12,Newcastle,12,,
Tomas Soucek,Chelsea,4,Chelsea,4,,
Tomas Soucek,Burnley,17,Burnley,17,,
Tomas Soucek,Everton,10,Everton,10,,
Tomas Soucek,Brighton,16,Brighton,16,,
Tomas Soucek,West Brom,19,West Brom,19,1,
Tomas Soucek,Southampton,15,Southampton,15,,
Christian Benteke,Everton,10,Everton,10,,
Christian Benteke,Brighton,16,Brighton,16,,
Christian Benteke,Wolves,13,Wolves,13,,
Christian Benteke,Leeds,9,Leeds,9,,
Christian Benteke,Burnley,17,Burnley,17,,
Christian Benteke,Newcastle,12,Newcastle,12,,
Christian Benteke,West Brom,19,West Brom,19,2,
Christian Benteke,Spurs,7,Spurs,7,,
Christian Benteke,West Ham,6,West Ham,6,1,
Christian Benteke,Aston Villa,11,Aston Villa,11,,
Christian Benteke,Leicester,5,Leicester,5,,
Christian Benteke,Sheff Utd,20,Sheff Utd,20,,
Christian Benteke,Arsenal,8,Arsenal,8,,
Christian Benteke,West Ham,6,West Ham,6,,1
Christian Benteke,Newcastle,12,Newcastle,12,,
Christian Benteke,Leeds,9,Leeds,9,,
Christian Benteke,Burnley,17,Burnley,17,,
Christian Benteke,Brighton,16,Brighton,16,1,
Christian Benteke,Fulham,18,Fulham,18,,
Christian Benteke,Man Utd,2,Man Utd,2,,
Christian Benteke,Spurs,7,Spurs,7,1,
Christian Benteke,West Brom,19,West Brom,19,,
Christian Benteke,Everton,10,Everton,10,,
Christian Benteke,Chelsea,4,Chelsea,4,1,
Christian Benteke,Leicester,5,Leicester,5,,
Christian Benteke,Man City,1,Man City,1,,
Christian Benteke,Sheff Utd,20,Sheff Utd,20,1,
Christian Benteke,Southampton,15,Southampton,15,1,
Christian Benteke,Aston Villa,11,Aston Villa,11,1,
Christian Benteke,Arsenal,8,Arsenal,8,1,
Nicolas Pépé,Fulham,18,Fulham,18,,
Nicolas Pépé,West Ham,6,West Ham,6,,
Nicolas Pépé,Liverpool,3,Liverpool,3,,
Nicolas Pépé,Sheff Utd,20,Sheff Utd,20,1,
Nicolas Pépé,Man City,1,Man City,1,,
Nicolas Pépé,Leicester,5,Leicester,5,,
Nicolas Pépé,Aston Villa,11,Aston Villa,11,,
Nicolas Pépé,Leeds,9,Leeds,9,,
Nicolas Pépé,Southampton,15,Southampton,15,,
Nicolas Pépé,Everton,10,Everton,10,1,
Nicolas Pépé,Chelsea,4,Chelsea,4,,
Nicolas Pépé,Crystal Palace,14,Crystal Palace,14,,
Nicolas Pépé,Southampton,15,Southampton,15,1,
Nicolas Pépé,Man Utd,2,Man Utd,2,,
Nicolas Pépé,Wolves,13,Wolves,13,1,
Nicolas Pépé,Aston Villa,11,Aston Villa,11,,
Nicolas Pépé,Man City,1,Man City,1,,
Nicolas Pépé,Leicester,5,Leicester,5,1,
Nicolas Pépé,Burnley,17,Burnley,17,,
Nicolas Pépé,Spurs,7,Spurs,7,,
Nicolas Pépé,West Ham,6,West Ham,6,,1
Nicolas Pépé,Liverpool,3,Liverpool,3,,
Nicolas Pépé,Sheff Utd,20,Sheff Utd,20,,
Nicolas Pépé,Fulham,18,Fulham,18,,
Nicolas Pépé,Everton,10,Everton,10,,
Nicolas Pépé,Newcastle,12,Newcastle,12,,
Nicolas Pépé,West Brom,19,West Brom,19,1,
Nicolas Pépé,Crystal Palace,14,Crystal Palace,14,2,
Nicolas Pépé,Brighton,16,Brighton,16,2,
Anwar El Ghazi,Arsenal,8,Arsenal,8,,
Anwar El Ghazi,Brighton,16,Brighton,16,,
Anwar El Ghazi,West Ham,6,West Ham,6,,
Anwar El Ghazi,Wolves,13,Wolves,13,1,
Anwar El Ghazi,Burnley,17,Burnley,17,,
Anwar El Ghazi,West Brom,19,West Brom,19,2,
Anwar El Ghazi,Crystal Palace,14,Crystal Palace,14,1,
Anwar El Ghazi,Chelsea,4,Chelsea,4,1,
Anwar El Ghazi,Man Utd,2,Man Utd,2,,
Anwar El Ghazi,Man City,1,Man City,1,,
Anwar El Ghazi,Newcastle,12,Newcastle,12,,
Anwar El Ghazi,Burnley,17,Burnley,17,,
Anwar El Ghazi,West Ham,6,West Ham,6,,
Anwar El Ghazi,Leicester,5,Leicester,5,,
Anwar El Ghazi,Leeds,9,Leeds,9,1,
Anwar El Ghazi,Sheff Utd,20,Sheff Utd,20,,
Anwar El Ghazi,Newcastle,12,Newcastle,12,,
Anwar El Ghazi,Spurs,7,Spurs,7,,
Anwar El Ghazi,Fulham,18,Fulham,18,,
Anwar El Ghazi,Liverpool,3,Liverpool,3,,
Anwar El Ghazi,Man City,1,Man City,1,,
Anwar El Ghazi,West Brom,19,West Brom,19,1,
Anwar El Ghazi,Everton,10,Everton,10,1,
Anwar El Ghazi,Man Utd,2,Man Utd,2,,
Anwar El Ghazi,Everton,10,Everton,10,,
Anwar El Ghazi,Crystal Palace,14,Crystal Palace,14,1,
Anwar El Ghazi,Spurs,7,Spurs,7,,
Anwar El Ghazi,Chelsea,4,Chelsea,4,1,
Roberto Firmino,Leeds,9,Leeds,9,,
Roberto Firmino,Chelsea,4,Chelsea,4,,1
Roberto Firmino,Arsenal,8,Arsenal,8,,
Roberto Firmino,Aston Villa,11,Aston Villa,11,,1
Roberto Firmino,Everton,10,Everton,10,,
Roberto Firmino,Sheff Utd,20,Sheff Utd,20,1,
Roberto Firmino,West Ham,6,West Ham,6,,
Roberto Firmino,Man City,1,Man City,1,,
Roberto Firmino,Leicester,5,Leicester,5,1,
Roberto Firmino,Brighton,16,Brighton,16,,
Roberto Firmino,Wolves,13,Wolves,13,,
Roberto Firmino,Fulham,18,Fulham,18,,
Roberto Firmino,Spurs,7,Spurs,7,1,
Roberto Firmino,Crystal Palace,14,Crystal Palace,14,2,1
Roberto Firmino,West Brom,19,West Brom,19,,
Roberto Firmino,Newcastle,12,Newcastle,12,,
Roberto Firmino,Southampton,15,Southampton,15,,
Roberto Firmino,Man Utd,2,Man Utd,2,,
Roberto Firmino,Burnley,17,Burnley,17,,
Roberto Firmino,Spurs,7,Spurs,7,1,
Roberto Firmino,West Ham,6,West Ham,6,,1
Roberto Firmino,Brighton,16,Brighton,16,,
Roberto Firmino,Man City,1,Man City,1,,
Roberto Firmino,Leicester,5,Leicester,5,,1
Roberto Firmino,Everton,10,Everton,10,,
Roberto Firmino,Sheff Utd,20,Sheff Utd,20,,
Roberto Firmino,Chelsea,4,Chelsea,4,,
Roberto Firmino,Arsenal,8,Arsenal,8,,
Roberto Firmino,Aston Villa,11,Aston Villa,11,,
Roberto Firmino,Leeds,9,Leeds,9,,
Roberto Firmino,Newcastle,12,Newcastle,12,,
Roberto Firmino,Southampton,15,Southampton,15,,1
Roberto Firmino,Man Utd,2,Man Utd,2,2,
Roberto Firmino,West Brom,19,West Brom,19,,
Roberto Firmino,Burnley,17,Burnley,17,1,
Roberto Firmino,Crystal Palace,14,Crystal Palace,14,,1
Riyad Mahrez,Leicester,5,Leicester,5,1,1
Riyad Mahrez,Leeds,9,Leeds,9,,
Riyad Mahrez,Arsenal,8,Arsenal,8,,
Riyad Mahrez,West Ham,6,West Ham,6,,
Riyad Mahrez,Sheff Utd,20,Sheff Utd,20,,
Riyad Mahrez,Spurs,7,Spurs,7,,
Riyad Mahrez,Burnley,17,Burnley,17,3,
Riyad Mahrez,Fulham,18,Fulham,18,,
Riyad Mahrez,Man Utd,2,Man Utd,2,,
Riyad Mahrez,Southampton,15,Southampton,15,,
Riyad Mahrez,Chelsea,4,Chelsea,4,,
Riyad Mahrez,Brighton,16,Brighton,16,,
Riyad Mahrez,Aston Villa,11,Aston Villa,11,,
Riyad Mahrez,West Brom,19,West Brom,19,1,1
Riyad Mahrez,Burnley,17,Burnley,17,,
Riyad Mahrez,Liverpool,3,Liverpool,3,,
Riyad Mahrez,Spurs,7,Spurs,7,,
Riyad Mahrez,Everton,10,Everton,10,1,
Riyad Mahrez,Arsenal,8,Arsenal,8,,1
Riyad Mahrez,West Ham,6,West Ham,6,,1
Riyad Mahrez,Wolves,13,Wolves,13,1,
Riyad Mahrez,Man Utd,2,Man Utd,2,,
Riyad Mahrez,Southampton,15,Southampton,15,2,
Riyad Mahrez,Leicester,5,Leicester,5,,
Riyad Mahrez,Aston Villa,11,Aston Villa,11,,
Riyad Mahrez,Brighton,16,Brighton,16,,1
Riyad Mahrez,Everton,10,Everton,10,,1
Che Adams,Crystal Palace,14,Crystal Palace,14,,
Che Adams,Spurs,7,Spurs,7,,
Che Adams,Burnley,17,Burnley,17,,1
Che Adams,West Brom,19,West Brom,19,,
Che Adams,Chelsea,4,Chelsea,4,1,1
Che Adams,Everton,10,Everton,10,1,
Che Adams,Aston Villa,11,Aston Villa,11,,
Che Adams,Newcastle,12,Newcastle,12,1,
Che Adams,Wolves,13,Wolves,13,,1
Che Adams,Man Utd,2,Man Utd,2,,
Che Adams,Brighton,16,Brighton,16,,
Che Adams,Sheff Utd,20,Sheff Utd,20,1,
Che Adams,Arsenal,8,Arsenal,8,,1
Che Adams,Man City,1,Man City,1,,
Che Adams,Fulham,18,Fulham,18,,
Che Adams,West Ham,6,West Ham,6,,
Che Adams,Leicester,5,Leicester,5,,
Che Adams,Arsenal,8,Arsenal,8,,
Che Adams,Aston Villa,11,Aston Villa,11,,
Che Adams,Man Utd,2,Man Utd,2,,
Che Adams,Newcastle,12,Newcastle,12,,
Che Adams,Wolves,13,Wolves,13,,
Che Adams,Chelsea,4,Chelsea,4,,
Che Adams,Leeds,9,Leeds,9,,
Che Adams,Everton,10,Everton,10,,
Che Adams,Sheff Utd,20,Sheff Utd,20,1,
Che Adams,Man City,1,Man City,1,1,
Che Adams,Brighton,16,Brighton,16,1,
Che Adams,Burnley,17,Burnley,17,,
Che Adams,West Brom,19,West Brom,19,,
Che Adams,Spurs,7,Spurs,7,,
Che Adams,Leicester,5,Leicester,5,,
Che Adams,Liverpool,3,Liverpool,3,,
Che Adams,Crystal Palace,14,Crystal Palace,14,1,1
Che Adams,Fulham,18,Fulham,18,1,
Che Adams,Leeds,9,Leeds,9,,
Phil Foden,Wolves,13,Wolves,13,1,
Phil Foden,Leicester,5,Leicester,5,,
Phil Foden,Leeds,9,Leeds,9,,
Phil Foden,Arsenal,8,Arsenal,8,,
Phil Foden,West Ham,6,West Ham,6,1,
Phil Foden,Sheff Utd,20,Sheff Utd,20,,
Phil Foden,Spurs,7,Spurs,7,,
Phil Foden,Burnley,17,Burnley,17,,1
Phil Foden,West Brom,19,West Brom,19,,
Phil Foden,Newcastle,12,Newcastle,12,,
Phil Foden,Chelsea,4,Chelsea,4,1,1
Phil Foden,Brighton,16,Brighton,16,1,
Phil Foden,Crystal Palace,14,Crystal Palace,14,,
Phil Foden,Aston Villa,11,Aston Villa,11,,
Phil Foden,West Brom,19,West Brom,19,,
Phil Foden,Sheff Utd,20,Sheff Utd,20,,
Phil Foden,Liverpool,3,Liverpool,3,1,1
Phil Foden,Spurs,7,Spurs,7,,
Phil Foden,Everton,10,Everton,10,1,
Phil Foden,West Ham,6,West Ham,6,,
Phil Foden,Man Utd,2,Man Utd,2,,
Phil Foden,Southampton,15,Southampton,15,,2
Phil Foden,Leicester,5,Leicester,5,,
Phil Foden,Leeds,9,Leeds,9,,
Phil Foden,Aston Villa,11,Aston Villa,11,1,
Phil Foden,Chelsea,4,Chelsea,4,,
Phil Foden,Brighton,16,Brighton,16,1,
Phil Foden,Everton,10,Everton,10,1,
Jesse Lingard,Aston Villa,11,Aston Villa,11,2,
Jesse Lingard,Fulham,18,Fulham,18,,
Jesse Lingard,Sheff Utd,20,Sheff Utd,20,,1
Jesse Lingard,Spurs,7,Spurs,7,1,
Jesse Lingard,Man City,1,Man City,1,,1
Jesse Lingard,Leeds,9,Leeds,9,1,
Jesse Lingard,Arsenal,8,Arsenal,8,1,1
Jesse Lingard,Wolves,13,Wolves,13,1,1
Jesse Lingard,Leicester,5,Leicester,5,2,
Jesse Lingard,Newcastle,12,Newcastle,12,1,
Jesse Lingard,Chelsea,4,Chelsea,4,,
Jesse Lingard,Burnley,17,Burnley,17,,
Jesse Lingard,Everton,10,Everton,10,,
Jesse Lingard,Brighton,16,Brighton,16,,
Jesse Lingard,West Brom,19,West Brom,19,,1
Jesse Lingard,Southampton,15,Southampton,15,,
Gabriel Jesus,Wolves,13,Wolves,13,1,
Gabriel Jesus,Liverpool,3,Liverpool,3,1,
Gabriel Jesus,Spurs,7,Spurs,7,,
Gabriel Jesus,Burnley,17,Burnley,17,,1
Gabriel Jesus,Fulham,18,Fulham,18,,
Gabriel Jesus,Man Utd,2,Man Utd,2,,
Gabriel Jesus,West Brom,19,West Brom,19,,
Gabriel Jesus,Brighton,16,Brighton,16,,
Gabriel Jesus,Crystal Palace,14,Crystal Palace,14,,
Gabriel Jesus,Aston Villa,11,Aston Villa,11,,
Gabriel Jesus,West Brom,19,West Brom,19,,
Gabriel Jesus,Sheff Utd,20,Sheff Utd,20,1,
Gabriel Jesus,Burnley,17,Burnley,17,1,
Gabriel Jesus,Liverpool,3,Liverpool,3,,1
Gabriel Jesus,Spurs,7,Spurs,7,,
Gabriel Jesus,Everton,10,Everton,10,,1
Gabriel Jesus,Arsenal,8,Arsenal,8,,
Gabriel Jesus,West Ham,6,West Ham,6,,
Gabriel Jesus,Wolves,13,Wolves,13,2,
Gabriel Jesus,Man Utd,2,Man Utd,2,,
Gabriel Jesus,Fulham,18,Fulham,18,1,
Gabriel Jesus,Leicester,5,Leicester,5,1,
Gabriel Jesus,Leeds,9,Leeds,9,,
Gabriel Jesus,Aston Villa,11,Aston Villa,11,,
Gabriel Jesus,Crystal Palace,14,Crystal Palace,14,,
Gabriel Jesus,Chelsea,4,Chelsea,4,,
Gabriel Jesus,Newcastle,12,Newcastle,12,,1
Gabriel Jesus,Brighton,16,Brighton,16,,
Gabriel Jesus,Everton,10,Everton,10,1,
Harvey Barnes,West Brom,19,West Brom,19,,
Harvey Barnes,Burnley,17,Burnley,17,1,1
Harvey Barnes,Man City,1,Man City,1,,
Harvey Barnes,West Ham,6,West Ham,6,,
Harvey Barnes,Aston Villa,11,Aston Villa,11,,
Harvey Barnes,Arsenal,8,Arsenal,8,,
Harvey Barnes,Leeds,9,Leeds,9,1,
Harvey Barnes,Wolves,13,Wolves,13,,
Harvey Barnes,Liverpool,3,Liverpool,3,,
Harvey Barnes,Fulham,18,Fulham,18,1,
Harvey Barnes,Brighton,16,Brighton,16,,
Harvey Barnes,Everton,10,Everton,10,,
Harvey Barnes,Spurs,7,Spurs,7,,
Harvey Barnes,Man Utd,2,Man Utd,2,1,
Harvey Barnes,Crystal Palace,14,Crystal Palace,14,1,
Harvey Barnes,Newcastle,12,Newcastle,12,,
Harvey Barnes,Southampton,15,Southampton,15,1,
Harvey Barnes,Chelsea,4,Chelsea,4,,1
