match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
33,5/16/21,H,Christopher Nkunku,RB Leipzig,VfL Wolfsburg,4,2:2,,,90'
34,5/22/21,A,Christopher Nkunku,RB Leipzig,Union Berlin,7,2:1,,1,36'
1,9/19/20,A,Florian Neuhaus,Borussia Mönchengladbach,Bor. Dortmund,3,3:0,,,90'
2,9/26/20,H,Florian Neuhaus,Borussia Mönchengladbach,Union Berlin,7,1:1,,,85'
3,10/3/20,A,Florian Neuhaus,Borussia Mönchengladbach,1. FC Köln,16,1:3,,,90'
4,10/17/20,H,Florian Neuhaus,Borussia Mönchengladbach,VfL Wolfsburg,4,1:1,,,90'
5,10/24/20,A,Florian Neuhaus,Borussia Mönchengladbach,1.FSV Mainz 05,12,2:3,,,30'
6,10/31/20,H,Florian Neuhaus,Borussia Mönchengladbach,RB Leipzig,2,1:0,,,73'
7,11/8/20,A,Florian Neuhaus,Borussia Mönchengladbach,Bay. Leverkusen,6,4:3,,,45'
8,11/21/20,H,Florian Neuhaus,Borussia Mönchengladbach,FC Augsburg,13,1:1,1,,89'
9,11/28/20,H,Florian Neuhaus,Borussia Mönchengladbach,FC Schalke 04,18,4:1,1,1,81'
10,12/5/20,A,Florian Neuhaus,Borussia Mönchengladbach,SC Freiburg,10,2:2,,1,90'
11,12/12/20,H,Florian Neuhaus,Borussia Mönchengladbach,Hertha BSC,14,1:1,,,85'
13,12/19/20,H,Florian Neuhaus,Borussia Mönchengladbach,TSG Hoffenheim,11,1:2,,,83'
14,1/2/21,A,Florian Neuhaus,Borussia Mönchengladbach,Arm. Bielefeld,15,0:1,,,77'
15,1/8/21,H,Florian Neuhaus,Borussia Mönchengladbach,FC Bayern,1,3:2,1,,90'
16,1/16/21,A,Florian Neuhaus,Borussia Mönchengladbach,VfB Stuttgart,9,2:2,,,90'
17,1/19/21,H,Florian Neuhaus,Borussia Mönchengladbach,Werder Bremen,17,1:0,,,59'
18,1/22/21,H,Florian Neuhaus,Borussia Mönchengladbach,Bor. Dortmund,3,4:2,,2,90'
19,1/30/21,A,Florian Neuhaus,Borussia Mönchengladbach,Union Berlin,7,1:1,,,32'
20,2/6/21,H,Florian Neuhaus,Borussia Mönchengladbach,1. FC Köln,16,1:2,1,,90'
21,2/14/21,A,Florian Neuhaus,Borussia Mönchengladbach,VfL Wolfsburg,4,0:0,,,90'
22,2/20/21,H,Florian Neuhaus,Borussia Mönchengladbach,1.FSV Mainz 05,12,1:2,,,90'
23,2/27/21,A,Florian Neuhaus,Borussia Mönchengladbach,RB Leipzig,2,3:2,,,29'
24,3/6/21,H,Florian Neuhaus,Borussia Mönchengladbach,Bay. Leverkusen,6,0:1,,,90'
25,3/12/21,A,Florian Neuhaus,Borussia Mönchengladbach,FC Augsburg,13,3:1,1,,90'
26,3/20/21,A,Florian Neuhaus,Borussia Mönchengladbach,FC Schalke 04,18,0:3,,1,89'
27,4/3/21,H,Florian Neuhaus,Borussia Mönchengladbach,SC Freiburg,10,2:1,,,90'
28,4/10/21,A,Florian Neuhaus,Borussia Mönchengladbach,Hertha BSC,14,2:2,,,90'
29,4/17/21,H,Florian Neuhaus,Borussia Mönchengladbach,E. Frankfurt,5,4:0,,1,90'
30,4/21/21,A,Florian Neuhaus,Borussia Mönchengladbach,TSG Hoffenheim,11,3:2,,,90'
31,4/25/21,H,Florian Neuhaus,Borussia Mönchengladbach,Arm. Bielefeld,15,5:0,,,75'
32,5/8/21,A,Florian Neuhaus,Borussia Mönchengladbach,FC Bayern,1,6:0,,,90'
33,5/15/21,H,Florian Neuhaus,Borussia Mönchengladbach,VfB Stuttgart,9,1:2,,,78'
34,5/22/21,A,Florian Neuhaus,Borussia Mönchengladbach,Werder Bremen,17,2:4,1,,90'
1,9/19/20,A,Daniel Caligiuri,FC Augsburg,Union Berlin,7,1:3,,,86'
2,9/26/20,H,Daniel Caligiuri,FC Augsburg,Bor. Dortmund,3,2:0,1,1,90'
3,10/4/20,A,Daniel Caligiuri,FC Augsburg,VfL Wolfsburg,4,0:0,,,90'
4,10/17/20,H,Daniel Caligiuri,FC Augsburg,RB Leipzig,2,0:2,,,90'
5,10/26/20,A,Daniel Caligiuri,FC Augsburg,Bay. Leverkusen,6,3:1,1,,90'
6,10/31/20,H,Daniel Caligiuri,FC Augsburg,1.FSV Mainz 05,12,3:1,,,90'
7,11/7/20,H,Daniel Caligiuri,FC Augsburg,Hertha BSC,14,0:3,,,90'
8,11/21/20,A,Daniel Caligiuri,FC Augsburg,Bor. M'gladbach,8,1:1,1,,90'
9,11/28/20,H,Daniel Caligiuri,FC Augsburg,SC Freiburg,10,1:1,,,90'
10,12/7/20,A,Daniel Caligiuri,FC Augsburg,TSG Hoffenheim,11,3:1,1,,90'
11,12/13/20,H,Daniel Caligiuri,FC Augsburg,FC Schalke 04,18,2:2,,1,90'
12,12/16/20,A,Daniel Caligiuri,FC Augsburg,Arm. Bielefeld,15,0:1,,1,90'
13,12/19/20,H,Daniel Caligiuri,FC Augsburg,E. Frankfurt,5,0:2,,,90'
14,1/2/21,A,Daniel Caligiuri,FC Augsburg,1. FC Köln,16,0:1,,,90'
15,1/10/21,H,Daniel Caligiuri,FC Augsburg,VfB Stuttgart,9,1:4,,,90'
16,1/16/21,A,Daniel Caligiuri,FC Augsburg,Werder Bremen,17,2:0,,,58'
17,1/20/21,H,Daniel Caligiuri,FC Augsburg,FC Bayern,1,0:1,,,90'
18,1/23/21,H,Daniel Caligiuri,FC Augsburg,Union Berlin,7,2:1,,,90'
19,1/30/21,A,Daniel Caligiuri,FC Augsburg,Bor. Dortmund,3,3:1,,,90'
20,2/6/21,H,Daniel Caligiuri,FC Augsburg,VfL Wolfsburg,4,0:2,,,66'
21,2/12/21,A,Daniel Caligiuri,FC Augsburg,RB Leipzig,2,2:1,1,,90'
22,2/21/21,H,Daniel Caligiuri,FC Augsburg,Bay. Leverkusen,6,1:1,,,79'
23,2/28/21,A,Daniel Caligiuri,FC Augsburg,1.FSV Mainz 05,12,0:1,,,90'
24,3/6/21,A,Daniel Caligiuri,FC Augsburg,Hertha BSC,14,2:1,,,90'
25,3/12/21,H,Daniel Caligiuri,FC Augsburg,Bor. M'gladbach,8,3:1,,1,67'
26,3/21/21,A,Daniel Caligiuri,FC Augsburg,SC Freiburg,10,2:0,,,90'
27,4/3/21,H,Daniel Caligiuri,FC Augsburg,TSG Hoffenheim,11,2:1,,1,90'
28,4/11/21,A,Daniel Caligiuri,FC Augsburg,FC Schalke 04,18,1:0,,,71'
29,4/17/21,H,Daniel Caligiuri,FC Augsburg,Arm. Bielefeld,15,0:0,,,90'
31,4/23/21,H,Daniel Caligiuri,FC Augsburg,1. FC Köln,16,2:3,,,87'
32,5/7/21,A,Daniel Caligiuri,FC Augsburg,VfB Stuttgart,9,2:1,,,22'
33,5/15/21,H,Daniel Caligiuri,FC Augsburg,Werder Bremen,17,2:0,1,,19'
34,5/22/21,A,Daniel Caligiuri,FC Augsburg,FC Bayern,1,5:2,,,45'
1,9/19/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,1. FC Köln,16,2:3,,1,90'
2,9/27/20,H,Christoph Baumgartner,TSG 1899 Hoffenheim,FC Bayern,1,4:1,,,59'
3,10/3/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,E. Frankfurt,5,2:1,,1,77'
4,10/17/20,H,Christoph Baumgartner,TSG 1899 Hoffenheim,Bor. Dortmund,3,0:1,,,30'
5,10/25/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,Werder Bremen,17,1:1,,,77'
6,11/2/20,H,Christoph Baumgartner,TSG 1899 Hoffenheim,Union Berlin,7,1:3,,,28'
7,11/8/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,VfL Wolfsburg,4,2:1,,,90'
8,11/21/20,H,Christoph Baumgartner,TSG 1899 Hoffenheim,VfB Stuttgart,9,3:3,1,,87'
9,11/29/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,1.FSV Mainz 05,12,1:1,,,77'
10,12/7/20,H,Christoph Baumgartner,TSG 1899 Hoffenheim,FC Augsburg,13,3:1,,1,87'
11,12/13/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,Bay. Leverkusen,6,4:1,1,,76'
12,12/16/20,H,Christoph Baumgartner,TSG 1899 Hoffenheim,RB Leipzig,2,0:1,,,90'
13,12/19/20,A,Christoph Baumgartner,TSG 1899 Hoffenheim,Bor. M'gladbach,8,1:2,,,90'
14,1/2/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,SC Freiburg,10,1:3,,,90'
15,1/9/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,FC Schalke 04,18,4:0,,,90'
17,1/19/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,Hertha BSC,14,0:3,,1,88'
18,1/24/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,1. FC Köln,16,3:0,1,1,90'
19,1/30/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,FC Bayern,1,4:1,,,74'
20,2/7/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,E. Frankfurt,5,1:3,,,45'
21,2/13/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,Bor. Dortmund,3,2:2,,,90'
22,2/21/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,Werder Bremen,17,4:0,1,,87'
23,2/28/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,Union Berlin,7,1:1,,,90'
24,3/6/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,VfL Wolfsburg,4,2:1,1,,90'
25,3/14/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,VfB Stuttgart,9,2:0,,,48'
26,3/21/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,1.FSV Mainz 05,12,1:2,,,90'
27,4/3/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,FC Augsburg,13,2:1,,,69'
28,4/12/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,Bay. Leverkusen,6,0:0,,,90'
29,4/16/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,RB Leipzig,2,0:0,,,90'
30,4/21/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,Bor. M'gladbach,8,3:2,,,83'
31,4/24/21,A,Christoph Baumgartner,TSG 1899 Hoffenheim,SC Freiburg,10,1:1,,,29'
32,5/8/21,H,Christoph Baumgartner,TSG 1899 Hoffenheim,FC Schalke 04,18,4:2,1,,89'
1,9/19/20,A,Rubén Vargas,FC Augsburg,Union Berlin,7,1:3,1,,76'
3,10/4/20,A,Rubén Vargas,FC Augsburg,VfL Wolfsburg,4,0:0,,,33'
4,10/17/20,H,Rubén Vargas,FC Augsburg,RB Leipzig,2,0:2,,,36'
5,10/26/20,A,Rubén Vargas,FC Augsburg,Bay. Leverkusen,6,3:1,,1,45'
6,10/31/20,H,Rubén Vargas,FC Augsburg,1.FSV Mainz 05,12,3:1,1,,79'
7,11/7/20,H,Rubén Vargas,FC Augsburg,Hertha BSC,14,0:3,,,76'
8,11/21/20,A,Rubén Vargas,FC Augsburg,Bor. M'gladbach,8,1:1,,,82'
9,11/28/20,H,Rubén Vargas,FC Augsburg,SC Freiburg,10,1:1,1,,90'
10,12/7/20,A,Rubén Vargas,FC Augsburg,TSG Hoffenheim,11,3:1,,,90'
11,12/13/20,H,Rubén Vargas,FC Augsburg,FC Schalke 04,18,2:2,,,90'
12,12/16/20,A,Rubén Vargas,FC Augsburg,Arm. Bielefeld,15,0:1,,,18'
13,12/19/20,H,Rubén Vargas,FC Augsburg,E. Frankfurt,5,0:2,,,24'
14,1/2/21,A,Rubén Vargas,FC Augsburg,1. FC Köln,16,0:1,,,71'
15,1/10/21,H,Rubén Vargas,FC Augsburg,VfB Stuttgart,9,1:4,,1,66'
16,1/16/21,A,Rubén Vargas,FC Augsburg,Werder Bremen,17,2:0,,,74'
17,1/20/21,H,Rubén Vargas,FC Augsburg,FC Bayern,1,0:1,,,72'
19,1/30/21,A,Rubén Vargas,FC Augsburg,Bor. Dortmund,3,3:1,,,25'
20,2/6/21,H,Rubén Vargas,FC Augsburg,VfL Wolfsburg,4,0:2,,,4'
21,2/12/21,A,Rubén Vargas,FC Augsburg,RB Leipzig,2,2:1,,,27'
22,2/21/21,H,Rubén Vargas,FC Augsburg,Bay. Leverkusen,6,1:1,,,66'
24,3/6/21,A,Rubén Vargas,FC Augsburg,Hertha BSC,14,2:1,,,1'
25,3/12/21,H,Rubén Vargas,FC Augsburg,Bor. M'gladbach,8,3:1,1,,45'
26,3/21/21,A,Rubén Vargas,FC Augsburg,SC Freiburg,10,2:0,,,29'
27,4/3/21,H,Rubén Vargas,FC Augsburg,TSG Hoffenheim,11,2:1,1,1,45'
28,4/11/21,A,Rubén Vargas,FC Augsburg,FC Schalke 04,18,1:0,,,79'
29,4/17/21,H,Rubén Vargas,FC Augsburg,Arm. Bielefeld,15,0:0,,,90'
30,4/20/21,A,Rubén Vargas,FC Augsburg,E. Frankfurt,5,2:0,,,10'
31,4/23/21,H,Rubén Vargas,FC Augsburg,1. FC Köln,16,2:3,1,,90'
32,5/7/21,A,Rubén Vargas,FC Augsburg,VfB Stuttgart,9,2:1,,,68'
33,5/15/21,H,Rubén Vargas,FC Augsburg,Werder Bremen,17,2:0,,,13'
1,9/20/20,A,Robin Quaison,1.FSV Mainz 05,RB Leipzig,2,3:1,,1,68'
2,9/26/20,H,Robin Quaison,1.FSV Mainz 05,VfB Stuttgart,9,1:4,1,,90'
3,10/2/20,A,Robin Quaison,1.FSV Mainz 05,Union Berlin,7,4:0,,,71'
4,10/17/20,H,Robin Quaison,1.FSV Mainz 05,Bay. Leverkusen,6,0:1,,,32'
5,10/24/20,H,Robin Quaison,1.FSV Mainz 05,Bor. M'gladbach,8,2:3,,1,68'
6,10/31/20,A,Robin Quaison,1.FSV Mainz 05,FC Augsburg,13,3:1,,,83'
7,11/7/20,H,Robin Quaison,1.FSV Mainz 05,FC Schalke 04,18,2:2,,,6'
8,11/22/20,A,Robin Quaison,1.FSV Mainz 05,SC Freiburg,10,1:3,,,70'
9,11/29/20,H,Robin Quaison,1.FSV Mainz 05,TSG Hoffenheim,11,1:1,1,,78'
10,12/5/20,A,Robin Quaison,1.FSV Mainz 05,Arm. Bielefeld,15,2:1,,,90'
11,12/12/20,H,Robin Quaison,1.FSV Mainz 05,1. FC Köln,16,0:1,,,22'
12,12/15/20,A,Robin Quaison,1.FSV Mainz 05,Hertha BSC,14,0:0,,,80'
13,12/19/20,H,Robin Quaison,1.FSV Mainz 05,Werder Bremen,17,0:1,,,90'
14,1/3/21,A,Robin Quaison,1.FSV Mainz 05,FC Bayern,1,5:2,,,89'
15,1/9/21,H,Robin Quaison,1.FSV Mainz 05,E. Frankfurt,5,0:2,,,77'
16,1/16/21,A,Robin Quaison,1.FSV Mainz 05,Bor. Dortmund,3,1:1,,,65'
17,1/19/21,H,Robin Quaison,1.FSV Mainz 05,VfL Wolfsburg,4,0:2,,,8'
18,1/23/21,H,Robin Quaison,1.FSV Mainz 05,RB Leipzig,2,3:2,,,66'
19,1/29/21,A,Robin Quaison,1.FSV Mainz 05,VfB Stuttgart,9,2:0,,,27'
24,3/5/21,A,Robin Quaison,1.FSV Mainz 05,FC Schalke 04,18,0:0,,,1'
25,3/13/21,H,Robin Quaison,1.FSV Mainz 05,SC Freiburg,10,1:0,1,,18'
26,3/21/21,A,Robin Quaison,1.FSV Mainz 05,TSG Hoffenheim,11,1:2,,,26'
28,4/11/21,A,Robin Quaison,1.FSV Mainz 05,1. FC Köln,16,2:3,,,11'
31,4/24/21,H,Robin Quaison,1.FSV Mainz 05,FC Bayern,1,2:1,1,,68'
29,5/3/21,H,Robin Quaison,1.FSV Mainz 05,Hertha BSC,14,1:1,,,6'
32,5/9/21,A,Robin Quaison,1.FSV Mainz 05,E. Frankfurt,5,1:1,,,56'
33,5/16/21,H,Robin Quaison,1.FSV Mainz 05,Bor. Dortmund,3,1:3,1,,45'
34,5/22/21,A,Robin Quaison,1.FSV Mainz 05,VfL Wolfsburg,4,2:3,1,1,71'
4,10/17/20,A,Maximilian Philipp,VfL Wolfsburg,Bor. M'gladbach,8,1:1,,,1'
5,10/25/20,H,Maximilian Philipp,VfL Wolfsburg,Arm. Bielefeld,15,2:1,,,84'
6,11/1/20,A,Maximilian Philipp,VfL Wolfsburg,Hertha BSC,14,1:1,,1,65'
7,11/8/20,H,Maximilian Philipp,VfL Wolfsburg,TSG Hoffenheim,11,2:1,,1,62'
8,11/21/20,A,Maximilian Philipp,VfL Wolfsburg,FC Schalke 04,18,0:2,,,1'
9,11/27/20,H,Maximilian Philipp,VfL Wolfsburg,Werder Bremen,17,5:3,,,25'
10,12/5/20,A,Maximilian Philipp,VfL Wolfsburg,1. FC Köln,16,2:2,,,68'
11,12/11/20,H,Maximilian Philipp,VfL Wolfsburg,E. Frankfurt,5,2:1,,,90'
12,12/16/20,A,Maximilian Philipp,VfL Wolfsburg,FC Bayern,1,2:1,1,,86'
16,1/16/21,H,Maximilian Philipp,VfL Wolfsburg,RB Leipzig,2,2:2,,,5'
17,1/19/21,A,Maximilian Philipp,VfL Wolfsburg,1.FSV Mainz 05,12,0:2,,,75'
20,2/6/21,A,Maximilian Philipp,VfL Wolfsburg,FC Augsburg,13,0:2,,,12'
22,2/19/21,A,Maximilian Philipp,VfL Wolfsburg,Arm. Bielefeld,15,0:3,,,16'
23,2/27/21,H,Maximilian Philipp,VfL Wolfsburg,Hertha BSC,14,2:0,,,1'
25,3/13/21,H,Maximilian Philipp,VfL Wolfsburg,FC Schalke 04,18,5:0,1,,18'
26,3/20/21,A,Maximilian Philipp,VfL Wolfsburg,Werder Bremen,17,1:2,,,1'
27,4/3/21,H,Maximilian Philipp,VfL Wolfsburg,1. FC Köln,16,1:0,,,28'
28,4/10/21,A,Maximilian Philipp,VfL Wolfsburg,E. Frankfurt,5,4:3,,,18'
29,4/17/21,H,Maximilian Philipp,VfL Wolfsburg,FC Bayern,1,2:3,1,,78'
30,4/21/21,A,Maximilian Philipp,VfL Wolfsburg,VfB Stuttgart,9,1:3,,,66'
31,4/24/21,H,Maximilian Philipp,VfL Wolfsburg,Bor. Dortmund,3,0:2,,,66'
32,5/8/21,H,Maximilian Philipp,VfL Wolfsburg,Union Berlin,7,3:0,,,82'
33,5/16/21,A,Maximilian Philipp,VfL Wolfsburg,RB Leipzig,2,2:2,2,,79'
34,5/22/21,H,Maximilian Philipp,VfL Wolfsburg,1.FSV Mainz 05,12,2:3,1,,90'
4,10/17/20,A,Nicolás González,VfB Stuttgart,Hertha BSC,14,0:2,,,26'
5,10/23/20,H,Nicolás González,VfB Stuttgart,1. FC Köln,16,1:1,,,34'
6,10/30/20,A,Nicolás González,VfB Stuttgart,FC Schalke 04,18,1:1,1,,45'
7,11/7/20,H,Nicolás González,VfB Stuttgart,E. Frankfurt,5,2:2,1,1,90'
8,11/21/20,A,Nicolás González,VfB Stuttgart,TSG Hoffenheim,11,3:3,1,,32'
11,12/12/20,A,Nicolás González,VfB Stuttgart,Bor. Dortmund,3,1:5,1,,23'
12,12/15/20,H,Nicolás González,VfB Stuttgart,Union Berlin,7,2:2,,,90'
13,12/20/20,A,Nicolás González,VfB Stuttgart,VfL Wolfsburg,4,1:0,,,90'
14,1/2/21,H,Nicolás González,VfB Stuttgart,RB Leipzig,2,0:1,,,90'
15,1/10/21,A,Nicolás González,VfB Stuttgart,FC Augsburg,13,1:4,1,1,86'
16,1/16/21,H,Nicolás González,VfB Stuttgart,Bor. M'gladbach,8,2:2,1,,82'
18,1/23/21,A,Nicolás González,VfB Stuttgart,SC Freiburg,10,2:1,,,90'
19,1/29/21,H,Nicolás González,VfB Stuttgart,1.FSV Mainz 05,12,2:0,,,90'
20,2/6/21,A,Nicolás González,VfB Stuttgart,Bay. Leverkusen,6,5:2,,,22'
26,3/20/21,A,Nicolás González,VfB Stuttgart,FC Bayern,1,4:0,,,45'
1,9/19/20,A,Alassane Plea,Borussia Mönchengladbach,Bor. Dortmund,3,3:0,,,33'
2,9/26/20,H,Alassane Plea,Borussia Mönchengladbach,Union Berlin,7,1:1,,,75'
3,10/3/20,A,Alassane Plea,Borussia Mönchengladbach,1. FC Köln,16,1:3,1,,88'
5,10/24/20,A,Alassane Plea,Borussia Mönchengladbach,1.FSV Mainz 05,12,2:3,,,36'
6,10/31/20,H,Alassane Plea,Borussia Mönchengladbach,RB Leipzig,2,1:0,,,80'
7,11/8/20,A,Alassane Plea,Borussia Mönchengladbach,Bay. Leverkusen,6,4:3,,,16'
9,11/28/20,H,Alassane Plea,Borussia Mönchengladbach,FC Schalke 04,18,4:1,,1,90'
10,12/5/20,A,Alassane Plea,Borussia Mönchengladbach,SC Freiburg,10,2:2,1,,79'
11,12/12/20,H,Alassane Plea,Borussia Mönchengladbach,Hertha BSC,14,1:1,,,26'
12,12/15/20,A,Alassane Plea,Borussia Mönchengladbach,E. Frankfurt,5,3:3,,,63'
14,1/2/21,A,Alassane Plea,Borussia Mönchengladbach,Arm. Bielefeld,15,0:1,,,26'
16,1/16/21,A,Alassane Plea,Borussia Mönchengladbach,VfB Stuttgart,9,2:2,,,29'
17,1/19/21,H,Alassane Plea,Borussia Mönchengladbach,Werder Bremen,17,1:0,,,74'
18,1/22/21,H,Alassane Plea,Borussia Mönchengladbach,Bor. Dortmund,3,4:2,,,71'
19,1/30/21,A,Alassane Plea,Borussia Mönchengladbach,Union Berlin,7,1:1,1,,90'
20,2/6/21,H,Alassane Plea,Borussia Mönchengladbach,1. FC Köln,16,1:2,,,32'
21,2/14/21,A,Alassane Plea,Borussia Mönchengladbach,VfL Wolfsburg,4,0:0,,,90'
22,2/20/21,H,Alassane Plea,Borussia Mönchengladbach,1.FSV Mainz 05,12,1:2,,,73'
23,2/27/21,A,Alassane Plea,Borussia Mönchengladbach,RB Leipzig,2,3:2,,,10'
24,3/6/21,H,Alassane Plea,Borussia Mönchengladbach,Bay. Leverkusen,6,0:1,,,70'
25,3/12/21,A,Alassane Plea,Borussia Mönchengladbach,FC Augsburg,13,3:1,,,90'
26,3/20/21,A,Alassane Plea,Borussia Mönchengladbach,FC Schalke 04,18,0:3,,,90'
27,4/3/21,H,Alassane Plea,Borussia Mönchengladbach,SC Freiburg,10,2:1,,,90'
28,4/10/21,A,Alassane Plea,Borussia Mönchengladbach,Hertha BSC,14,2:2,1,,90'
29,4/17/21,H,Alassane Plea,Borussia Mönchengladbach,E. Frankfurt,5,4:0,,,90'
30,4/21/21,A,Alassane Plea,Borussia Mönchengladbach,TSG Hoffenheim,11,3:2,1,,68'
31,4/25/21,H,Alassane Plea,Borussia Mönchengladbach,Arm. Bielefeld,15,5:0,1,,15'
32,5/8/21,A,Alassane Plea,Borussia Mönchengladbach,FC Bayern,1,6:0,,,45'
33,5/15/21,H,Alassane Plea,Borussia Mönchengladbach,VfB Stuttgart,9,1:2,,,78'
1,9/18/20,H,Jamal Musiala,Bayern Munich,FC Schalke 04,18,8:0,1,,17'
2,9/27/20,A,Jamal Musiala,Bayern Munich,TSG Hoffenheim,11,4:1,,,18'
3,10/4/20,H,Jamal Musiala,Bayern Munich,Hertha BSC,14,4:3,,,25'
4,10/17/20,A,Jamal Musiala,Bayern Munich,Arm. Bielefeld,15,1:4,,,4'
5,10/24/20,H,Jamal Musiala,Bayern Munich,E. Frankfurt,5,5:0,1,,17'
8,11/21/20,H,Jamal Musiala,Bayern Munich,Werder Bremen,17,1:1,,,63'
10,12/5/20,H,Jamal Musiala,Bayern Munich,RB Leipzig,2,3:3,1,,65'
11,12/12/20,A,Jamal Musiala,Bayern Munich,Union Berlin,7,1:1,,,63'
12,12/16/20,H,Jamal Musiala,Bayern Munich,VfL Wolfsburg,4,2:1,,,20'
13,12/19/20,A,Jamal Musiala,Bayern Munich,Bay. Leverkusen,6,1:2,,,22'
14,1/3/21,H,Jamal Musiala,Bayern Munich,1.FSV Mainz 05,12,5:2,,,14'
16,1/17/21,H,Jamal Musiala,Bayern Munich,SC Freiburg,10,2:1,,,15'
17,1/20/21,A,Jamal Musiala,Bayern Munich,FC Augsburg,13,0:1,,,10'
18,1/24/21,A,Jamal Musiala,Bayern Munich,FC Schalke 04,18,0:4,,,26'
19,1/30/21,H,Jamal Musiala,Bayern Munich,TSG Hoffenheim,11,4:1,,,20'
22,2/20/21,A,Jamal Musiala,Bayern Munich,E. Frankfurt,5,2:1,,,8'
23,2/27/21,H,Jamal Musiala,Bayern Munich,1. FC Köln,16,5:1,,,64'
25,3/13/21,A,Jamal Musiala,Bayern Munich,Werder Bremen,17,1:3,,,11'
26,3/20/21,H,Jamal Musiala,Bayern Munich,VfB Stuttgart,9,4:0,,,7'
27,4/3/21,A,Jamal Musiala,Bayern Munich,RB Leipzig,2,0:1,,,18'
28,4/10/21,H,Jamal Musiala,Bayern Munich,Union Berlin,7,1:1,1,,74'
29,4/17/21,A,Jamal Musiala,Bayern Munich,VfL Wolfsburg,4,2:3,2,,73'
30,4/20/21,H,Jamal Musiala,Bayern Munich,Bay. Leverkusen,6,2:0,,,82'
31,4/24/21,A,Jamal Musiala,Bayern Munich,1.FSV Mainz 05,12,2:1,,,45'
32,5/8/21,H,Jamal Musiala,Bayern Munich,Bor. M'gladbach,8,6:0,,1,60'
34,5/22/21,H,Jamal Musiala,Bayern Munich,FC Augsburg,13,5:2,,,29'
9,11/28/20,A,Matthew Hoppe,FC Schalke 04,Bor. M'gladbach,8,4:1,,,81'
10,12/6/20,H,Matthew Hoppe,FC Schalke 04,Bay. Leverkusen,6,0:3,,,25'
12,12/16/20,H,Matthew Hoppe,FC Schalke 04,SC Freiburg,10,0:2,,,4'
14,1/2/21,A,Matthew Hoppe,FC Schalke 04,Hertha BSC,14,3:0,,,81'
15,1/9/21,H,Matthew Hoppe,FC Schalke 04,TSG Hoffenheim,11,4:0,3,,88'
16,1/17/21,A,Matthew Hoppe,FC Schalke 04,E. Frankfurt,5,3:1,1,,87'
17,1/20/21,H,Matthew Hoppe,FC Schalke 04,1. FC Köln,16,1:2,1,,90'
18,1/24/21,H,Matthew Hoppe,FC Schalke 04,FC Bayern,1,0:4,,,72'
19,1/30/21,A,Matthew Hoppe,FC Schalke 04,Werder Bremen,17,1:1,,,80'
20,2/6/21,H,Matthew Hoppe,FC Schalke 04,RB Leipzig,2,0:3,,,79'
21,2/13/21,A,Matthew Hoppe,FC Schalke 04,Union Berlin,7,0:0,,,90'
22,2/20/21,H,Matthew Hoppe,FC Schalke 04,Bor. Dortmund,3,0:4,,,66'
23,2/27/21,A,Matthew Hoppe,FC Schalke 04,VfB Stuttgart,9,5:1,,,73'
24,3/5/21,H,Matthew Hoppe,FC Schalke 04,1.FSV Mainz 05,12,0:0,,,61'
25,3/13/21,A,Matthew Hoppe,FC Schalke 04,VfL Wolfsburg,4,5:0,,,18'
26,3/20/21,H,Matthew Hoppe,FC Schalke 04,Bor. M'gladbach,8,0:3,,,76'
28,4/11/21,H,Matthew Hoppe,FC Schalke 04,FC Augsburg,13,1:0,,,6'
29,4/17/21,A,Matthew Hoppe,FC Schalke 04,SC Freiburg,10,4:0,,,4'
32,5/8/21,A,Matthew Hoppe,FC Schalke 04,TSG Hoffenheim,11,4:2,,,5'
31,5/12/21,H,Matthew Hoppe,FC Schalke 04,Hertha BSC,14,1:2,,,90'
33,5/15/21,H,Matthew Hoppe,FC Schalke 04,E. Frankfurt,5,4:3,1,1,45'
34,5/22/21,A,Matthew Hoppe,FC Schalke 04,1. FC Köln,16,1:0,,,89'
1,9/20/20,A,Joel Pohjanpalo,Bayer 04 Leverkusen,VfL Wolfsburg,4,0:0,,,5'
