player,team,team_position,opponent,opponent_position,goals,assists
Míchel Herrero,SD Huesca,18,SD Huesca,18,,
Míchel Herrero,SD Eibar,20,SD Eibar,20,,
Míchel Herrero,Getafe,15,Getafe,15,,
Míchel Herrero,CA Osasuna,11,CA Osasuna,11,,
Míchel Herrero,Sevilla FC,4,Sevilla FC,4,,
Míchel Herrero,Elche CF,17,Elche CF,17,,
Míchel Herrero,Cádiz CF,12,Cádiz CF,12,,
Míchel Herrero,Athletic,10,Athletic,10,,
Míchel Herrero,Real Betis,6,Real Betis,6,,
Míchel Herrero,Valencia,13,Valencia,13,,
Míchel Herrero,Villarreal,7,Villarreal,7,,
Míchel Herrero,Real Sociedad,5,Real Sociedad,5,,
Míchel Herrero,Atlético Madrid,1,Atlético Madrid,1,,
Pere Pons,Real Betis,6,Real Betis,6,,
Pere Pons,Granada CF,9,Granada CF,9,,
Pere Pons,Getafe,15,Getafe,15,,
Pere Pons,Villarreal,7,Villarreal,7,,
Pere Pons,Athletic,10,Athletic,10,,
Pere Pons,Elche CF,17,Elche CF,17,,
Pere Pons,Cádiz CF,12,Cádiz CF,12,,
Pere Pons,Real Madrid,2,Real Madrid,2,,
Pere Pons,FC Barcelona,3,FC Barcelona,3,,
Pere Pons,Real Sociedad,5,Real Sociedad,5,,
Pere Pons,Real Betis,6,Real Betis,6,,
Pere Pons,Cádiz CF,12,Cádiz CF,12,,
Pere Pons,Atlético Madrid,1,Atlético Madrid,1,,
Pere Pons,Athletic,10,Athletic,10,,
Pere Pons,SD Huesca,18,SD Huesca,18,,
Pere Pons,Villarreal,7,Villarreal,7,,
Pere Pons,Valencia,13,Valencia,13,,
Pere Pons,SD Eibar,20,SD Eibar,20,,
Pere Pons,Levante,14,Levante,14,1,
Pere Pons,Elche CF,17,Elche CF,17,,
Pere Pons,Granada CF,9,Granada CF,9,1,
Pere Pons,Sevilla FC,4,Sevilla FC,4,,
Toni Villa,Celta de Vigo,8,Celta de Vigo,8,,
Toni Villa,Real Madrid,2,Real Madrid,2,,
Toni Villa,SD Eibar,20,SD Eibar,20,1,
Toni Villa,SD Huesca,18,SD Huesca,18,,
Toni Villa,Alavés,16,Alavés,16,,
Toni Villa,Villarreal,7,Villarreal,7,,
Toni Villa,Granada CF,9,Granada CF,9,,
Toni Villa,Atlético Madrid,1,Atlético Madrid,1,,
Toni Villa,Sevilla FC,4,Sevilla FC,4,,
Toni Villa,FC Barcelona,3,FC Barcelona,3,,
Toni Villa,Cádiz CF,12,Cádiz CF,12,,
Toni Villa,Getafe,15,Getafe,15,,
Toni Villa,Valencia,13,Valencia,13,,
Toni Villa,Elche CF,17,Elche CF,17,,
Toni Villa,Levante,14,Levante,14,,
Toni Villa,SD Huesca,18,SD Huesca,18,1,
Toni Villa,Alavés,16,Alavés,16,,
Toni Villa,Granada CF,9,Granada CF,9,,
Toni Villa,Villarreal,7,Villarreal,7,,
Toni Villa,Real Sociedad,5,Real Sociedad,5,,
Toni Villa,Atlético Madrid,1,Atlético Madrid,1,,
Juanmi,Real Valladolid,19,Real Valladolid,19,,
Juanmi,Getafe,15,Getafe,15,,
Juanmi,Valencia,13,Valencia,13,,
Juanmi,Granada CF,9,Granada CF,9,,
Juanmi,Levante,14,Levante,14,,
Juanmi,SD Huesca,18,SD Huesca,18,,
Juanmi,FC Barcelona,3,FC Barcelona,3,,
Juanmi,Getafe,15,Getafe,15,,
Juanmi,Cádiz CF,12,Cádiz CF,12,1,
Juanmi,Alavés,16,Alavés,16,,
Juanmi,Sevilla FC,4,Sevilla FC,4,,
Juanmi,Levante,14,Levante,14,1,
Juanmi,Elche CF,17,Elche CF,17,,
Juanmi,Atlético Madrid,1,Atlético Madrid,1,,
Juanmi,Valencia,13,Valencia,13,,
Juanmi,Real Madrid,2,Real Madrid,2,,
Darko Brasanac,FC Barcelona,3,FC Barcelona,3,,
Darko Brasanac,Real Betis,6,Real Betis,6,,
Darko Brasanac,Real Valladolid,19,Real Valladolid,19,,
Darko Brasanac,Villarreal,7,Villarreal,7,,
Darko Brasanac,Elche CF,17,Elche CF,17,1,
Darko Brasanac,Sevilla FC,4,Sevilla FC,4,,
Darko Brasanac,Real Valladolid,19,Real Valladolid,19,,
Darko Brasanac,SD Huesca,18,SD Huesca,18,,
Darko Brasanac,Getafe,15,Getafe,15,,
Darko Brasanac,Villarreal,7,Villarreal,7,,
Darko Brasanac,Elche CF,17,Elche CF,17,,
Darko Brasanac,Valencia,13,Valencia,13,,
Darko Brasanac,Celta de Vigo,8,Celta de Vigo,8,,
Darko Brasanac,Real Madrid,2,Real Madrid,2,,
Darko Brasanac,Athletic,10,Athletic,10,1,
Darko Brasanac,Atlético Madrid,1,Atlético Madrid,1,,
Sergio Ramos,Real Sociedad,5,Real Sociedad,5,,
Sergio Ramos,Real Betis,6,Real Betis,6,1,
Sergio Ramos,Real Valladolid,19,Real Valladolid,19,,
Sergio Ramos,Levante,14,Levante,14,,
Sergio Ramos,Cádiz CF,12,Cádiz CF,12,,
Sergio Ramos,FC Barcelona,3,FC Barcelona,3,1,
Sergio Ramos,SD Huesca,18,SD Huesca,18,,
Sergio Ramos,Valencia,13,Valencia,13,,
Sergio Ramos,Atlético Madrid,1,Atlético Madrid,1,,
Sergio Ramos,Athletic,10,Athletic,10,,
Sergio Ramos,SD Eibar,20,SD Eibar,20,,
Sergio Ramos,Granada CF,9,Granada CF,9,,
Sergio Ramos,Elche CF,17,Elche CF,17,,
Sergio Ramos,CA Osasuna,11,CA Osasuna,11,,
Sergio Ramos,Elche CF,17,Elche CF,17,,
Álvaro Odriozola,Real Valladolid,19,Real Valladolid,19,,
Álvaro Odriozola,Alavés,16,Alavés,16,,
Álvaro Odriozola,Levante,14,Levante,14,,
Álvaro Odriozola,SD Huesca,18,SD Huesca,18,,
Álvaro Odriozola,FC Barcelona,3,FC Barcelona,3,,
Álvaro Odriozola,Getafe,15,Getafe,15,,
Álvaro Odriozola,Cádiz CF,12,Cádiz CF,12,1,
Álvaro Odriozola,Real Betis,6,Real Betis,6,,
Álvaro Odriozola,CA Osasuna,11,CA Osasuna,11,,
Álvaro Odriozola,Sevilla FC,4,Sevilla FC,4,,
Álvaro Odriozola,Granada CF,9,Granada CF,9,1,
Álvaro Odriozola,Athletic,10,Athletic,10,,
Álvaro Odriozola,Villarreal,7,Villarreal,7,,
Domingos Quina,Atlético Madrid,1,Atlético Madrid,1,,
Domingos Quina,SD Huesca,18,SD Huesca,18,1,
Domingos Quina,Elche CF,17,Elche CF,17,1,
Domingos Quina,Athletic,10,Athletic,10,,
Domingos Quina,Real Sociedad,5,Real Sociedad,5,,
Domingos Quina,Valencia,13,Valencia,13,,
Domingos Quina,Real Madrid,2,Real Madrid,2,,
Domingos Quina,Alavés,16,Alavés,16,,
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,CA Osasuna,11,CA Osasuna,11,1,
Diego Costa,Athletic,10,Athletic,10,1,
Diego Costa,Real Madrid,2,Real Madrid,2,,1
Diego Costa,Villarreal,7,Villarreal,7,1,
Diego Costa,Sevilla FC,4,Sevilla FC,4,,1
Diego Costa,Atlético Madrid,1,Atlético Madrid,1,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Villarreal,7,Villarreal,7,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,1,1
Diego Costa,Getafe,15,Getafe,15,,
Diego Costa,Atlético Madrid,1,Atlético Madrid,1,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,1,
Diego Costa,Getafe,15,Getafe,15,1,
Diego Costa,Villarreal,7,Villarreal,7,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,Levante,14,Levante,14,,
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,CA Osasuna,11,CA Osasuna,11,3,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,1
Diego Costa,Levante,14,Levante,14,,1
Diego Costa,Getafe,15,Getafe,15,1,
Diego Costa,Levante,14,Levante,14,2,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Real Betis,6,Real Betis,6,1,
Diego Costa,Villarreal,7,Villarreal,7,,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,CA Osasuna,11,CA Osasuna,11,1,1
Diego Costa,Valencia,13,Valencia,13,1,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,2,
Diego Costa,Granada CF,9,Granada CF,9,,
Diego Costa,Athletic,10,Athletic,10,,1
Diego Costa,Real Valladolid,19,Real Valladolid,19,,1
Diego Costa,Real Betis,6,Real Betis,6,1,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,Granada CF,9,Granada CF,9,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,,1
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,1
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,,
Diego Costa,Levante,14,Levante,14,,1
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,Real Betis,6,Real Betis,6,1,
Diego Costa,Real Valladolid,19,Real Valladolid,19,1,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,CA Osasuna,11,CA Osasuna,11,2,
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,Getafe,15,Getafe,15,,
Diego Costa,Granada CF,9,Granada CF,9,1,1
Diego Costa,Sevilla FC,4,Sevilla FC,4,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,1,1
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,2,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,Real Valladolid,19,Real Valladolid,19,1,
Diego Costa,CA Osasuna,11,CA Osasuna,11,2,
Diego Costa,Real Madrid,2,Real Madrid,2,1,
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,2,
Diego Costa,Real Betis,6,Real Betis,6,1,
Diego Costa,Granada CF,9,Granada CF,9,1,
Diego Costa,Athletic,10,Athletic,10,1,
Diego Costa,Villarreal,7,Villarreal,7,,
Diego Costa,Getafe,15,Getafe,15,1,
Diego Costa,Elche CF,17,Elche CF,17,1,
Diego Costa,Valencia,13,Valencia,13,2,
Diego Costa,Levante,14,Levante,14,2,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,,
Diego Costa,Real Sociedad,5,Real Sociedad,5,1,1
Diego Costa,Real Valladolid,19,Real Valladolid,19,1,
Diego Costa,CA Osasuna,11,CA Osasuna,11,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Real Betis,6,Real Betis,6,1,
Diego Costa,Granada CF,9,Granada CF,9,1,
Diego Costa,Athletic,10,Athletic,10,1,
Diego Costa,Getafe,15,Getafe,15,1,
Diego Costa,Elche CF,17,Elche CF,17,1,
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,Levante,14,Levante,14,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Getafe,15,Getafe,15,1,
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,Athletic,10,Athletic,10,1,
Diego Costa,Sevilla FC,4,Sevilla FC,4,1,1
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,,
Diego Costa,Villarreal,7,Villarreal,7,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Alavés,16,Alavés,16,,
Diego Costa,Getafe,15,Getafe,15,,
Diego Costa,SD Eibar,20,SD Eibar,20,,1
Diego Costa,Valencia,13,Valencia,13,,
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,,
Diego Costa,SD Eibar,20,SD Eibar,20,,
Diego Costa,Getafe,15,Getafe,15,,
Diego Costa,SD Huesca,18,SD Huesca,18,,1
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,1,
Diego Costa,Villarreal,7,Villarreal,7,,1
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,Alavés,16,Alavés,16,1,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,SD Eibar,20,SD Eibar,20,,1
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,,
Diego Costa,Real Madrid,2,Real Madrid,2,,
Diego Costa,Real Valladolid,19,Real Valladolid,19,,
Diego Costa,Valencia,13,Valencia,13,1,
Diego Costa,Athletic,10,Athletic,10,,
Diego Costa,Alavés,16,Alavés,16,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,,
Diego Costa,Sevilla FC,4,Sevilla FC,4,,
Diego Costa,Athletic,10,Athletic,10,1,
Diego Costa,CA Osasuna,11,CA Osasuna,11,,1
Diego Costa,Real Valladolid,19,Real Valladolid,19,,1
Diego Costa,Levante,14,Levante,14,,
Diego Costa,Alavés,16,Alavés,16,1,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Real Betis,6,Real Betis,6,1,
Diego Costa,Getafe,15,Getafe,15,,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Diego Costa,Granada CF,9,Granada CF,9,1,
Diego Costa,SD Huesca,18,SD Huesca,18,,
Diego Costa,Villarreal,7,Villarreal,7,,
Diego Costa,Celta de Vigo,8,Celta de Vigo,8,,
Diego Costa,FC Barcelona,3,FC Barcelona,3,,
Diego Costa,Elche CF,17,Elche CF,17,1,
Diego Costa,Real Sociedad,5,Real Sociedad,5,,
Manu Trigueros,SD Eibar,20,SD Eibar,20,,
Manu Trigueros,FC Barcelona,3,FC Barcelona,3,,
Manu Trigueros,Alavés,16,Alavés,16,,
Manu Trigueros,Atlético Madrid,1,Atlético Madrid,1,,
Manu Trigueros,Valencia,13,Valencia,13,,
Manu Trigueros,Cádiz CF,12,Cádiz CF,12,,
Manu Trigueros,Real Valladolid,19,Real Valladolid,19,,
Manu Trigueros,Getafe,15,Getafe,15,1,
Manu Trigueros,Real Madrid,2,Real Madrid,2,,
Manu Trigueros,Real Sociedad,5,Real Sociedad,5,,
Manu Trigueros,Elche CF,17,Elche CF,17,,
Manu Trigueros,Real Betis,6,Real Betis,6,,
Manu Trigueros,CA Osasuna,11,CA Osasuna,11,,1
Manu Trigueros,Athletic,10,Athletic,10,,1
Manu Trigueros,Sevilla FC,4,Sevilla FC,4,,
Manu Trigueros,Levante,14,Levante,14,,
Manu Trigueros,Celta de Vigo,8,Celta de Vigo,8,,1
Manu Trigueros,Granada CF,9,Granada CF,9,,1
Manu Trigueros,SD Huesca,18,SD Huesca,18,,
Manu Trigueros,Real Sociedad,5,Real Sociedad,5,,
Manu Trigueros,Elche CF,17,Elche CF,17,,
Manu Trigueros,Athletic,10,Athletic,10,,
Manu Trigueros,Atlético Madrid,1,Atlético Madrid,1,,
Manu Trigueros,Valencia,13,Valencia,13,,
Manu Trigueros,SD Eibar,20,SD Eibar,20,,
Manu Trigueros,Cádiz CF,12,Cádiz CF,12,,
Manu Trigueros,Granada CF,9,Granada CF,9,,2
Manu Trigueros,CA Osasuna,11,CA Osasuna,11,,
Manu Trigueros,Levante,14,Levante,14,,
Manu Trigueros,Alavés,16,Alavés,16,,
Manu Trigueros,FC Barcelona,3,FC Barcelona,3,,
Manu Trigueros,Celta de Vigo,8,Celta de Vigo,8,,
Manu Trigueros,Real Valladolid,19,Real Valladolid,19,,1
Manu Trigueros,Sevilla FC,4,Sevilla FC,4,,
Manu Trigueros,Real Madrid,2,Real Madrid,2,,
José Gayà,Levante,14,Levante,14,,
José Gayà,Celta de Vigo,8,Celta de Vigo,8,,
José Gayà,SD Huesca,18,SD Huesca,18,,
José Gayà,Real Sociedad,5,Real Sociedad,5,,1
José Gayà,Real Betis,6,Real Betis,6,,
José Gayà,Villarreal,7,Villarreal,7,,
José Gayà,Elche CF,17,Elche CF,17,,
José Gayà,Getafe,15,Getafe,15,,
José Gayà,Real Madrid,2,Real Madrid,2,,
José Gayà,Alavés,16,Alavés,16,,
José Gayà,FC Barcelona,3,FC Barcelona,3,,
José Gayà,Sevilla FC,4,Sevilla FC,4,,
José Gayà,Granada CF,9,Granada CF,9,,
José Gayà,Cádiz CF,12,Cádiz CF,12,,1
José Gayà,Real Valladolid,19,Real Valladolid,19,,1
José Gayà,CA Osasuna,11,CA Osasuna,11,,
José Gayà,Atlético Madrid,1,Atlético Madrid,1,,1
José Gayà,Elche CF,17,Elche CF,17,,
José Gayà,Athletic,10,Athletic,10,,
José Gayà,Real Madrid,2,Real Madrid,2,,
José Gayà,Celta de Vigo,8,Celta de Vigo,8,,
José Gayà,Getafe,15,Getafe,15,,
José Gayà,Villarreal,7,Villarreal,7,,
José Gayà,Granada CF,9,Granada CF,9,,1
José Gayà,Cádiz CF,12,Cádiz CF,12,,
José Gayà,Real Sociedad,5,Real Sociedad,5,,
José Gayà,Real Betis,6,Real Betis,6,,
José Gayà,CA Osasuna,11,CA Osasuna,11,,
José Gayà,Alavés,16,Alavés,16,1,
José Gayà,FC Barcelona,3,FC Barcelona,3,,
José Gayà,Real Valladolid,19,Real Valladolid,19,,1
José Gayà,Sevilla FC,4,Sevilla FC,4,,
José Gayà,SD Eibar,20,SD Eibar,20,,1
Joan Jordán,Cádiz CF,12,Cádiz CF,12,,1
Joan Jordán,Levante,14,Levante,14,,
Joan Jordán,FC Barcelona,3,FC Barcelona,3,,
Joan Jordán,Granada CF,9,Granada CF,9,,
Joan Jordán,Athletic,10,Athletic,10,,
Joan Jordán,CA Osasuna,11,CA Osasuna,11,,
Joan Jordán,Celta de Vigo,8,Celta de Vigo,8,,
Joan Jordán,SD Huesca,18,SD Huesca,18,,
Joan Jordán,Real Madrid,2,Real Madrid,2,,
Joan Jordán,Getafe,15,Getafe,15,,
Joan Jordán,Real Valladolid,19,Real Valladolid,19,,
Joan Jordán,Valencia,13,Valencia,13,,1
Joan Jordán,Villarreal,7,Villarreal,7,,
Joan Jordán,Real Betis,6,Real Betis,6,,
Joan Jordán,Real Sociedad,5,Real Sociedad,5,,
Joan Jordán,Atlético Madrid,1,Atlético Madrid,1,,
Joan Jordán,Alavés,16,Alavés,16,,1
Joan Jordán,Cádiz CF,12,Cádiz CF,12,,
Joan Jordán,SD Eibar,20,SD Eibar,20,1,
Joan Jordán,Getafe,15,Getafe,15,,2
Joan Jordán,SD Huesca,18,SD Huesca,18,,
Joan Jordán,CA Osasuna,11,CA Osasuna,11,,1
Joan Jordán,FC Barcelona,3,FC Barcelona,3,,
Joan Jordán,Elche CF,17,Elche CF,17,,
Joan Jordán,Real Betis,6,Real Betis,6,,
Joan Jordán,Real Valladolid,19,Real Valladolid,19,,
Joan Jordán,Atlético Madrid,1,Atlético Madrid,1,,
Joan Jordán,Celta de Vigo,8,Celta de Vigo,8,,
Joan Jordán,Real Sociedad,5,Real Sociedad,5,,
Joan Jordán,Levante,14,Levante,14,,
Joan Jordán,Granada CF,9,Granada CF,9,,
Joan Jordán,Athletic,10,Athletic,10,,
Joan Jordán,Real Madrid,2,Real Madrid,2,,
Joan Jordán,Valencia,13,Valencia,13,,
Joan Jordán,Alavés,16,Alavés,16,,
Rodrygo,Real Sociedad,5,Real Sociedad,5,,
Rodrygo,Levante,14,Levante,14,,1
Rodrygo,FC Barcelona,3,FC Barcelona,3,,1
Rodrygo,SD Huesca,18,SD Huesca,18,,1
Rodrygo,Valencia,13,Valencia,13,,
Rodrygo,Alavés,16,Alavés,16,,
Rodrygo,Sevilla FC,4,Sevilla FC,4,,
Rodrygo,Atlético Madrid,1,Atlético Madrid,1,,
Rodrygo,Athletic,10,Athletic,10,,
Rodrygo,SD Eibar,20,SD Eibar,20,,1
Rodrygo,Granada CF,9,Granada CF,9,,
Rodrygo,Real Sociedad,5,Real Sociedad,5,,
Rodrygo,Atlético Madrid,1,Atlético Madrid,1,,
Rodrygo,Elche CF,17,Elche CF,17,,1
Rodrygo,SD Eibar,20,SD Eibar,20,,
Rodrygo,Getafe,15,Getafe,15,,
Rodrygo,Cádiz CF,12,Cádiz CF,12,,
Rodrygo,Real Betis,6,Real Betis,6,,
Rodrygo,CA Osasuna,11,CA Osasuna,11,,
Rodrygo,Granada CF,9,Granada CF,9,1,
Rodrygo,Athletic,10,Athletic,10,,
Rodrygo,Villarreal,7,Villarreal,7,,1
Emerson Royal,Alavés,16,Alavés,16,,
Emerson Royal,Real Valladolid,19,Real Valladolid,19,,
Emerson Royal,Real Madrid,2,Real Madrid,2,,
Emerson Royal,Valencia,13,Valencia,13,,
Emerson Royal,Elche CF,17,Elche CF,17,,
Emerson Royal,FC Barcelona,3,FC Barcelona,3,,
Emerson Royal,Athletic,10,Athletic,10,,
Emerson Royal,SD Eibar,20,SD Eibar,20,,
Emerson Royal,CA Osasuna,11,CA Osasuna,11,,
Emerson Royal,Villarreal,7,Villarreal,7,,
Emerson Royal,Granada CF,9,Granada CF,9,,
Emerson Royal,Levante,14,Levante,14,,
Emerson Royal,Sevilla FC,4,Sevilla FC,4,,
Emerson Royal,SD Huesca,18,SD Huesca,18,,1
Emerson Royal,Celta de Vigo,8,Celta de Vigo,8,,
Emerson Royal,Real Sociedad,5,Real Sociedad,5,,
Emerson Royal,CA Osasuna,11,CA Osasuna,11,,
Emerson Royal,FC Barcelona,3,FC Barcelona,3,,1
Emerson Royal,Villarreal,7,Villarreal,7,1,
Emerson Royal,Getafe,15,Getafe,15,,
Emerson Royal,Cádiz CF,12,Cádiz CF,12,,1
Emerson Royal,Alavés,16,Alavés,16,,1
Emerson Royal,Sevilla FC,4,Sevilla FC,4,,
Emerson Royal,Levante,14,Levante,14,,
Emerson Royal,Elche CF,17,Elche CF,17,,
Emerson Royal,Atlético Madrid,1,Atlético Madrid,1,,
Emerson Royal,Valencia,13,Valencia,13,,
Emerson Royal,Athletic,10,Athletic,10,,
Emerson Royal,Real Madrid,2,Real Madrid,2,,
Emerson Royal,Real Valladolid,19,Real Valladolid,19,,
Emerson Royal,Granada CF,9,Granada CF,9,,
Emerson Royal,SD Eibar,20,SD Eibar,20,,
Emerson Royal,SD Huesca,18,SD Huesca,18,,
Emerson Royal,Celta de Vigo,8,Celta de Vigo,8,,
Mikel Rico,Villarreal,7,Villarreal,7,,
Mikel Rico,Atlético Madrid,1,Atlético Madrid,1,,
Mikel Rico,Elche CF,17,Elche CF,17,,
Mikel Rico,SD Eibar,20,SD Eibar,20,,
Mikel Rico,CA Osasuna,11,CA Osasuna,11,,
Mikel Rico,Sevilla FC,4,Sevilla FC,4,,
Mikel Rico,Granada CF,9,Granada CF,9,1,
Mikel Rico,Alavés,16,Alavés,16,,
Mikel Rico,Athletic,10,Athletic,10,,
Mikel Rico,Levante,14,Levante,14,,
Mikel Rico,Celta de Vigo,8,Celta de Vigo,8,,
Mikel Rico,FC Barcelona,3,FC Barcelona,3,,
Mikel Rico,Real Betis,6,Real Betis,6,,
Mikel Rico,Getafe,15,Getafe,15,,
Mikel Rico,Villarreal,7,Villarreal,7,,
Mikel Rico,Real Valladolid,19,Real Valladolid,19,,
Mikel Rico,Real Madrid,2,Real Madrid,2,,
Mikel Rico,Sevilla FC,4,Sevilla FC,4,,
Mikel Rico,Granada CF,9,Granada CF,9,,1
Mikel Rico,SD Eibar,20,SD Eibar,20,,
Mikel Rico,Celta de Vigo,8,Celta de Vigo,8,,1
Mikel Rico,FC Barcelona,3,FC Barcelona,3,,
Mikel Rico,CA Osasuna,11,CA Osasuna,11,,
Mikel Rico,Levante,14,Levante,14,,
Mikel Rico,Elche CF,17,Elche CF,17,,
Mikel Rico,Alavés,16,Alavés,16,,
Mikel Rico,Atlético Madrid,1,Atlético Madrid,1,,
Mikel Rico,Real Sociedad,5,Real Sociedad,5,,
Mikel Rico,Cádiz CF,12,Cádiz CF,12,,1
Mikel Rico,Athletic,10,Athletic,10,,1
Mikel Rico,Real Betis,6,Real Betis,6,,
Mikel Rico,Valencia,13,Valencia,13,,
Lucas Olaza,SD Eibar,20,SD Eibar,20,,
Lucas Olaza,Valencia,13,Valencia,13,,
Lucas Olaza,Real Valladolid,19,Real Valladolid,19,,
Lucas Olaza,FC Barcelona,3,FC Barcelona,3,,
Lucas Olaza,CA Osasuna,11,CA Osasuna,11,,
Lucas Olaza,Atlético Madrid,1,Atlético Madrid,1,,
Lucas Olaza,Levante,14,Levante,14,,
Lucas Olaza,Elche CF,17,Elche CF,17,,
Lucas Olaza,Sevilla FC,4,Sevilla FC,4,,
Lucas Olaza,Granada CF,9,Granada CF,9,,1
Lucas Olaza,Athletic,10,Athletic,10,,
Lucas Olaza,Cádiz CF,12,Cádiz CF,12,,
Lucas Olaza,Alavés,16,Alavés,16,,1
Lucas Olaza,Getafe,15,Getafe,15,,1
Lucas Olaza,SD Huesca,18,SD Huesca,18,,
Lucas Olaza,Real Madrid,2,Real Madrid,2,,
Lucas Olaza,Villarreal,7,Villarreal,7,,
Lucas Olaza,SD Eibar,20,SD Eibar,20,,
Lucas Olaza,Alavés,16,Alavés,16,,
Lucas Olaza,SD Eibar,20,SD Eibar,20,,
Lucas Olaza,Celta de Vigo,8,Celta de Vigo,8,,
Lucas Olaza,Getafe,15,Getafe,15,,
Lucas Olaza,CA Osasuna,11,CA Osasuna,11,,
Lucas Olaza,Sevilla FC,4,Sevilla FC,4,,
Lucas Olaza,FC Barcelona,3,FC Barcelona,3,,
Lucas Olaza,Granada CF,9,Granada CF,9,,
Lucas Olaza,Elche CF,17,Elche CF,17,1,
Lucas Olaza,Cádiz CF,12,Cádiz CF,12,,
Lucas Olaza,Real Betis,6,Real Betis,6,,1
Lucas Olaza,Valencia,13,Valencia,13,,
Lucas Olaza,Real Sociedad,5,Real Sociedad,5,,
Lucas Olaza,Atlético Madrid,1,Atlético Madrid,1,,
Alfonso Pedraza,SD Huesca,18,SD Huesca,18,,
Alfonso Pedraza,SD Eibar,20,SD Eibar,20,,
Alfonso Pedraza,Valencia,13,Valencia,13,,1
Alfonso Pedraza,Cádiz CF,12,Cádiz CF,12,,
Alfonso Pedraza,Real Valladolid,19,Real Valladolid,19,,1
Alfonso Pedraza,Getafe,15,Getafe,15,,
Alfonso Pedraza,Real Madrid,2,Real Madrid,2,,
Alfonso Pedraza,Real Sociedad,5,Real Sociedad,5,,
Alfonso Pedraza,Real Betis,6,Real Betis,6,,
Alfonso Pedraza,Athletic,10,Athletic,10,,
Alfonso Pedraza,Sevilla FC,4,Sevilla FC,4,,
Alfonso Pedraza,Levante,14,Levante,14,,1
Alfonso Pedraza,Celta de Vigo,8,Celta de Vigo,8,,
Alfonso Pedraza,Granada CF,9,Granada CF,9,,1
Alfonso Pedraza,SD Huesca,18,SD Huesca,18,,
Alfonso Pedraza,Real Sociedad,5,Real Sociedad,5,,
Alfonso Pedraza,Elche CF,17,Elche CF,17,,
Alfonso Pedraza,Real Betis,6,Real Betis,6,,
Alfonso Pedraza,Athletic,10,Athletic,10,,
Alfonso Pedraza,Atlético Madrid,1,Atlético Madrid,1,,
