match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
12,12/6/20,A,Jorge Pulido,SD Huesca,Granada CF,9,3:3,,,90'
13,12/12/20,H,Jorge Pulido,SD Huesca,Alavés,16,1:0,,,90'
14,12/18/20,A,Jorge Pulido,SD Huesca,Athletic,10,2:0,,,86'
16,12/30/20,A,Jorge Pulido,SD Huesca,Celta de Vigo,8,2:1,,,90'
17,1/3/21,H,Jorge Pulido,SD Huesca,Barcelona,3,0:1,,,72'
18,1/11/21,H,Jorge Pulido,SD Huesca,Real Betis,6,0:2,,,38'
19,1/20/21,A,Jorge Pulido,SD Huesca,Getafe,15,1:0,,,90'
20,1/23/21,H,Jorge Pulido,SD Huesca,Villarreal,7,0:0,,,90'
21,1/29/21,A,Jorge Pulido,SD Huesca,Real Valladolid,19,1:3,,,90'
22,2/6/21,H,Jorge Pulido,SD Huesca,Real Madrid,2,1:2,,,90'
23,2/13/21,A,Jorge Pulido,SD Huesca,Sevilla FC,4,1:0,,,81'
24,2/21/21,H,Jorge Pulido,SD Huesca,Granada CF,9,3:2,1,,90'
25,2/27/21,A,Jorge Pulido,SD Huesca,SD Eibar,20,1:1,,,90'
26,3/7/21,H,Jorge Pulido,SD Huesca,Celta de Vigo,8,3:4,,,90'
27,3/15/21,A,Jorge Pulido,SD Huesca,Barcelona,3,4:1,,,90'
28,3/20/21,H,Jorge Pulido,SD Huesca,CA Osasuna,11,0:0,,,90'
29,4/2/21,A,Jorge Pulido,SD Huesca,Levante,14,0:2,,,90'
30,4/9/21,H,Jorge Pulido,SD Huesca,Elche CF,17,3:1,,,90'
33,4/18/21,A,Jorge Pulido,SD Huesca,Alavés,16,1:0,,,90'
31,4/22/21,A,Jorge Pulido,SD Huesca,Atlético Madrid,1,2:0,,,90'
32,4/25/21,H,Jorge Pulido,SD Huesca,Getafe,15,0:2,,,90'
34,5/1/21,H,Jorge Pulido,SD Huesca,Real Sociedad,5,1:0,,,90'
36,5/12/21,H,Jorge Pulido,SD Huesca,Athletic,10,1:0,,,90'
37,5/16/21,A,Jorge Pulido,SD Huesca,Real Betis,6,1:0,,,90'
38,5/22/21,H,Jorge Pulido,SD Huesca,Valencia,13,0:0,,,90'
3,9/27/20,A,Diego Carlos,Sevilla FC,Cádiz CF,12,1:3,,,90'
4,10/1/20,H,Diego Carlos,Sevilla FC,Levante,14,1:0,,,90'
5,10/4/20,A,Diego Carlos,Sevilla FC,Barcelona,3,1:1,,,90'
6,10/17/20,A,Diego Carlos,Sevilla FC,Granada CF,9,1:0,,,90'
7,10/24/20,H,Diego Carlos,Sevilla FC,SD Eibar,20,0:1,,,90'
8,10/31/20,A,Diego Carlos,Sevilla FC,Athletic,10,2:1,,,90'
9,11/7/20,H,Diego Carlos,Sevilla FC,CA Osasuna,11,1:0,,,90'
10,11/21/20,H,Diego Carlos,Sevilla FC,Celta de Vigo,8,4:2,,,90'
11,11/28/20,A,Diego Carlos,Sevilla FC,SD Huesca,18,0:1,,,90'
12,12/5/20,H,Diego Carlos,Sevilla FC,Real Madrid,2,0:1,,,80'
13,12/12/20,A,Diego Carlos,Sevilla FC,Getafe,15,0:1,,,90'
14,12/19/20,H,Diego Carlos,Sevilla FC,Real Valladolid,19,1:1,,,90'
15,12/22/20,A,Diego Carlos,Sevilla FC,Valencia,13,0:1,,,90'
16,12/29/20,H,Diego Carlos,Sevilla FC,Villarreal,7,2:0,,,90'
17,1/2/21,A,Diego Carlos,Sevilla FC,Real Betis,6,1:1,,,90'
18,1/9/21,H,Diego Carlos,Sevilla FC,Real Sociedad,5,3:2,,,90'
1,1/12/21,A,Diego Carlos,Sevilla FC,Atlético Madrid,1,2:0,,,90'
21,1/30/21,A,Diego Carlos,Sevilla FC,SD Eibar,20,0:2,,,8'
22,2/6/21,H,Diego Carlos,Sevilla FC,Getafe,15,3:0,,,90'
23,2/13/21,H,Diego Carlos,Sevilla FC,SD Huesca,18,1:0,,,90'
24,2/22/21,A,Diego Carlos,Sevilla FC,CA Osasuna,11,0:2,1,,90'
25,2/27/21,H,Diego Carlos,Sevilla FC,Barcelona,3,0:2,,,45'
27,3/14/21,H,Diego Carlos,Sevilla FC,Real Betis,6,1:0,,,90'
28,3/20/21,A,Diego Carlos,Sevilla FC,Real Valladolid,19,1:1,,,90'
29,4/4/21,H,Diego Carlos,Sevilla FC,Atlético Madrid,1,1:0,,,90'
30,4/12/21,A,Diego Carlos,Sevilla FC,Celta de Vigo,8,3:4,,,90'
33,4/18/21,A,Diego Carlos,Sevilla FC,Real Sociedad,5,1:2,,,90'
31,4/21/21,A,Diego Carlos,Sevilla FC,Levante,14,0:1,,,90'
32,4/25/21,H,Diego Carlos,Sevilla FC,Granada CF,9,2:1,,,90'
34,5/3/21,H,Diego Carlos,Sevilla FC,Athletic,10,0:1,,,85'
35,5/9/21,A,Diego Carlos,Sevilla FC,Real Madrid,2,2:2,,,90'
36,5/12/21,H,Diego Carlos,Sevilla FC,Valencia,13,1:0,,,90'
37,5/16/21,A,Diego Carlos,Sevilla FC,Villarreal,7,4:0,,,52'
1,9/13/20,H,Yunus Musah,Valencia CF,Levante,14,4:2,,,88'
2,9/19/20,A,Yunus Musah,Valencia CF,Celta de Vigo,8,2:1,,,83'
3,9/26/20,H,Yunus Musah,Valencia CF,SD Huesca,18,1:1,,,26'
4,9/29/20,A,Yunus Musah,Valencia CF,Real Sociedad,5,0:1,,,72'
6,10/18/20,A,Yunus Musah,Valencia CF,Villarreal,7,2:1,,,83'
7,10/23/20,A,Yunus Musah,Valencia CF,Elche CF,17,2:1,,,86'
8,11/1/20,H,Yunus Musah,Valencia CF,Getafe,15,2:2,1,,90'
9,11/8/20,H,Yunus Musah,Valencia CF,Real Madrid,2,4:1,,,87'
10,11/22/20,A,Yunus Musah,Valencia CF,Alavés,16,2:2,,,90'
11,11/28/20,H,Yunus Musah,Valencia CF,Atlético Madrid,1,0:1,,,71'
12,12/7/20,A,Yunus Musah,Valencia CF,SD Eibar,20,0:0,,,70'
13,12/12/20,H,Yunus Musah,Valencia CF,Athletic,10,2:2,,,60'
14,12/19/20,A,Yunus Musah,Valencia CF,Barcelona,3,2:2,,,42'
15,12/22/20,H,Yunus Musah,Valencia CF,Sevilla FC,4,0:1,,,21'
16,12/30/20,A,Yunus Musah,Valencia CF,Granada CF,9,2:1,,,14'
17,1/4/21,H,Yunus Musah,Valencia CF,Cádiz CF,12,1:1,,,64'
18,1/10/21,A,Yunus Musah,Valencia CF,Real Valladolid,19,0:1,,,1'
19,1/21/21,H,Yunus Musah,Valencia CF,CA Osasuna,11,1:1,,,31'
20,1/24/21,A,Yunus Musah,Valencia CF,Atlético Madrid,1,3:1,,,79'
21,1/30/21,H,Yunus Musah,Valencia CF,Elche CF,17,1:0,,,3'
22,2/7/21,A,Yunus Musah,Valencia CF,Athletic,10,1:1,,,25'
23,2/14/21,A,Yunus Musah,Valencia CF,Real Madrid,2,2:0,,,45'
25,2/27/21,A,Yunus Musah,Valencia CF,Getafe,15,3:0,,,54'
27,3/12/21,A,Yunus Musah,Valencia CF,Levante,14,1:0,,,5'
28,3/21/21,H,Yunus Musah,Valencia CF,Granada CF,9,2:1,,,3'
29,4/4/21,A,Yunus Musah,Valencia CF,Cádiz CF,12,2:1,,,1'
30,4/11/21,H,Yunus Musah,Valencia CF,Real Sociedad,5,2:2,,,27'
33,4/18/21,A,Yunus Musah,Valencia CF,Real Betis,6,2:2,,,81'
31,4/21/21,A,Yunus Musah,Valencia CF,CA Osasuna,11,3:1,,,52'
32,4/24/21,H,Yunus Musah,Valencia CF,Alavés,16,1:1,,,61'
36,5/12/21,A,Yunus Musah,Valencia CF,Sevilla FC,4,1:0,,,8'
38,5/22/21,A,Yunus Musah,Valencia CF,SD Huesca,18,0:0,,,9'
3,9/27/20,A,Rúben Vezo,Levante UD,CA Osasuna,11,1:3,,,90'
4,10/1/20,A,Rúben Vezo,Levante UD,Sevilla FC,4,1:0,,,90'
5,10/4/20,H,Rúben Vezo,Levante UD,Real Madrid,2,0:2,,,90'
6,10/18/20,A,Rúben Vezo,Levante UD,Athletic,10,2:0,,,90'
7,10/26/20,H,Rúben Vezo,Levante UD,Celta de Vigo,8,1:1,,,16'
8,11/1/20,A,Rúben Vezo,Levante UD,Granada CF,9,1:1,1,,90'
9,11/8/20,H,Rúben Vezo,Levante UD,Alavés,16,1:1,,,90'
10,11/21/20,H,Rúben Vezo,Levante UD,Elche CF,17,1:1,,,81'
11,11/27/20,A,Rúben Vezo,Levante UD,Real Valladolid,19,1:1,,,90'
12,12/5/20,H,Rúben Vezo,Levante UD,Getafe,15,3:0,,,90'
13,12/13/20,A,Rúben Vezo,Levante UD,Barcelona,3,1:0,,,90'
14,12/19/20,H,Rúben Vezo,Levante UD,Real Sociedad,5,2:1,,,90'
15,12/22/20,A,Rúben Vezo,Levante UD,SD Huesca,18,1:1,,,90'
19,1/19/21,A,Rúben Vezo,Levante UD,Cádiz CF,12,2:2,,,24'
20,1/22/21,H,Rúben Vezo,Levante UD,Real Valladolid,19,2:2,,,90'
21,1/30/21,A,Rúben Vezo,Levante UD,Real Madrid,2,1:2,,,7'
22,2/6/21,H,Rúben Vezo,Levante UD,Granada CF,9,2:2,,,90'
23,2/14/21,H,Rúben Vezo,Levante UD,CA Osasuna,11,0:1,,,90'
2,2/17/21,H,Rúben Vezo,Levante UD,Atlético Madrid,1,1:1,,,8'
24,2/20/21,A,Rúben Vezo,Levante UD,Atlético Madrid,1,0:2,,,90'
26,3/7/21,A,Rúben Vezo,Levante UD,Real Sociedad,5,1:0,,,90'
27,3/12/21,H,Rúben Vezo,Levante UD,Valencia,13,1:0,,,90'
28,3/19/21,A,Rúben Vezo,Levante UD,Real Betis,6,2:0,,,90'
29,4/2/21,H,Rúben Vezo,Levante UD,SD Huesca,18,0:2,,,90'
30,4/10/21,A,Rúben Vezo,Levante UD,SD Eibar,20,0:1,,,6'
33,4/18/21,H,Rúben Vezo,Levante UD,Villarreal,7,1:5,,,19'
31,4/21/21,H,Rúben Vezo,Levante UD,Sevilla FC,4,0:1,,,90'
32,4/24/21,A,Rúben Vezo,Levante UD,Elche CF,17,1:0,,,90'
34,4/30/21,A,Rúben Vezo,Levante UD,Celta de Vigo,8,2:0,,,90'
35,5/8/21,A,Rúben Vezo,Levante UD,Alavés,16,2:2,,,34'
36,5/11/21,H,Rúben Vezo,Levante UD,Barcelona,3,3:3,,,90'
37,5/16/21,A,Rúben Vezo,Levante UD,Getafe,15,2:1,,,45'
1,9/13/20,H,Rodrigo Battaglia,Deportivo Alavés,Real Betis,6,0:1,,,90'
2,9/20/20,A,Rodrigo Battaglia,Deportivo Alavés,Granada CF,9,2:1,,,90'
3,9/26/20,H,Rodrigo Battaglia,Deportivo Alavés,Getafe,15,0:0,,,80'
4,9/30/20,A,Rodrigo Battaglia,Deportivo Alavés,Villarreal,7,3:1,,,90'
5,10/4/20,H,Rodrigo Battaglia,Deportivo Alavés,Athletic,10,1:0,,,90'
6,10/18/20,H,Rodrigo Battaglia,Deportivo Alavés,Elche CF,17,0:2,,,90'
7,10/25/20,A,Rodrigo Battaglia,Deportivo Alavés,Real Valladolid,19,0:2,,,90'
8,10/31/20,H,Rodrigo Battaglia,Deportivo Alavés,Barcelona,3,1:1,,,90'
9,11/8/20,A,Rodrigo Battaglia,Deportivo Alavés,Levante,14,1:1,,,90'
10,11/22/20,H,Rodrigo Battaglia,Deportivo Alavés,Valencia,13,2:2,,,90'
11,11/28/20,A,Rodrigo Battaglia,Deportivo Alavés,Real Madrid,2,1:2,,,90'
12,12/6/20,H,Rodrigo Battaglia,Deportivo Alavés,Real Sociedad,5,0:0,,,61'
14,12/20/20,A,Rodrigo Battaglia,Deportivo Alavés,Celta de Vigo,8,2:0,,,85'
15,12/23/20,H,Rodrigo Battaglia,Deportivo Alavés,SD Eibar,20,2:1,,,73'
17,1/3/21,H,Rodrigo Battaglia,Deportivo Alavés,Atlético Madrid,1,1:2,,,90'
18,1/10/21,A,Rodrigo Battaglia,Deportivo Alavés,Cádiz CF,12,3:1,,,75'
19,1/19/21,H,Rodrigo Battaglia,Deportivo Alavés,Sevilla FC,4,1:2,,,90'
20,1/23/21,H,Rodrigo Battaglia,Deportivo Alavés,Real Madrid,2,1:4,,,45'
21,1/31/21,A,Rodrigo Battaglia,Deportivo Alavés,Getafe,15,0:0,,,11'
22,2/5/21,H,Rodrigo Battaglia,Deportivo Alavés,Real Valladolid,19,1:0,,,8'
23,2/13/21,A,Rodrigo Battaglia,Deportivo Alavés,Barcelona,3,5:1,,,90'
26,3/8/21,A,Rodrigo Battaglia,Deportivo Alavés,Real Betis,6,3:2,,,65'
28,3/21/21,A,Rodrigo Battaglia,Deportivo Alavés,Atlético Madrid,1,1:0,,,90'
29,4/4/21,H,Rodrigo Battaglia,Deportivo Alavés,Celta de Vigo,8,1:3,,,90'
30,4/10/21,A,Rodrigo Battaglia,Deportivo Alavés,Athletic,10,0:0,,,90'
33,4/18/21,H,Rodrigo Battaglia,Deportivo Alavés,SD Huesca,18,1:0,1,,90'
31,4/21/21,H,Rodrigo Battaglia,Deportivo Alavés,Villarreal,7,2:1,,,90'
32,4/24/21,A,Rodrigo Battaglia,Deportivo Alavés,Valencia,13,1:1,,,90'
34,5/1/21,A,Rodrigo Battaglia,Deportivo Alavés,SD Eibar,20,3:0,,,90'
35,5/8/21,H,Rodrigo Battaglia,Deportivo Alavés,Levante,14,2:2,,,90'
37,5/16/21,H,Rodrigo Battaglia,Deportivo Alavés,Granada CF,9,4:2,,,90'
38,5/23/21,A,Rodrigo Battaglia,Deportivo Alavés,Sevilla FC,4,1:0,,,12'
2,9/19/20,H,Damián Suárez,Getafe CF,CA Osasuna,11,1:0,,,90'
3,9/26/20,A,Damián Suárez,Getafe CF,Alavés,16,0:0,,,90'
4,9/29/20,H,Damián Suárez,Getafe CF,Real Betis,6,3:0,,,73'
5,10/3/20,A,Damián Suárez,Getafe CF,Real Sociedad,5,3:0,,,90'
6,10/17/20,H,Damián Suárez,Getafe CF,Barcelona,3,1:0,,,90'
7,10/25/20,H,Damián Suárez,Getafe CF,Granada CF,9,0:1,,,90'
8,11/1/20,A,Damián Suárez,Getafe CF,Valencia,13,2:2,,,90'
10,11/22/20,A,Damián Suárez,Getafe CF,SD Eibar,20,0:0,,,90'
11,11/29/20,H,Damián Suárez,Getafe CF,Athletic,10,1:1,,,85'
14,12/20/20,A,Damián Suárez,Getafe CF,Cádiz CF,12,0:2,,,90'
15,12/23/20,H,Damián Suárez,Getafe CF,Celta de Vigo,8,1:1,1,,90'
17,1/2/21,H,Damián Suárez,Getafe CF,Real Valladolid,19,0:1,,,90'
18,1/11/21,A,Damián Suárez,Getafe CF,Elche CF,17,1:3,,,90'
19,1/20/21,H,Damián Suárez,Getafe CF,SD Huesca,18,1:0,,,90'
20,1/25/21,A,Damián Suárez,Getafe CF,Athletic,10,5:1,,,90'
21,1/31/21,H,Damián Suárez,Getafe CF,Alavés,16,0:0,,,90'
22,2/6/21,A,Damián Suárez,Getafe CF,Sevilla FC,4,3:0,,,90'
1,2/9/21,A,Damián Suárez,Getafe CF,Real Madrid,2,2:0,,,90'
23,2/14/21,H,Damián Suárez,Getafe CF,Real Sociedad,5,0:1,,,58'
25,2/27/21,H,Damián Suárez,Getafe CF,Valencia,13,3:0,,,90'
26,3/6/21,A,Damián Suárez,Getafe CF,Real Valladolid,19,2:1,,,45'
27,3/13/21,H,Damián Suárez,Getafe CF,Atlético Madrid,1,0:0,,,25'
30,4/10/21,H,Damián Suárez,Getafe CF,Cádiz CF,12,0:1,,,20'
33,4/18/21,H,Damián Suárez,Getafe CF,Real Madrid,2,0:0,,,14'
31,4/22/21,A,Damián Suárez,Getafe CF,Barcelona,3,5:2,,,90'
32,4/25/21,A,Damián Suárez,Getafe CF,SD Huesca,18,0:2,,,90'
34,5/2/21,A,Damián Suárez,Getafe CF,Villarreal,7,1:0,,,90'
35,5/9/21,H,Damián Suárez,Getafe CF,SD Eibar,20,0:1,,,90'
36,5/12/21,A,Damián Suárez,Getafe CF,Celta de Vigo,8,1:0,,,90'
37,5/16/21,H,Damián Suárez,Getafe CF,Levante,14,2:1,,,75'
38,5/23/21,A,Damián Suárez,Getafe CF,Granada CF,9,0:0,,,64'
6,10/17/20,A,Jairo Izquierdo,Cádiz CF,Real Madrid,2,0:1,,,4'
7,10/25/20,H,Jairo Izquierdo,Cádiz CF,Villarreal,7,0:0,,,24'
9,11/7/20,A,Jairo Izquierdo,Cádiz CF,Atlético Madrid,1,4:0,,,45'
10,11/22/20,H,Jairo Izquierdo,Cádiz CF,Real Sociedad,5,0:1,,,90'
11,11/28/20,A,Jairo Izquierdo,Cádiz CF,Elche CF,17,1:1,,,21'
12,12/5/20,H,Jairo Izquierdo,Cádiz CF,Barcelona,3,2:1,,,81'
13,12/14/20,A,Jairo Izquierdo,Cádiz CF,Celta de Vigo,8,4:0,,,45'
14,12/20/20,H,Jairo Izquierdo,Cádiz CF,Getafe,15,0:2,,,90'
15,12/23/20,A,Jairo Izquierdo,Cádiz CF,Real Betis,6,1:0,,,23'
16,12/29/20,H,Jairo Izquierdo,Cádiz CF,Real Valladolid,19,0:0,,,29'
17,1/4/21,A,Jairo Izquierdo,Cádiz CF,Valencia,13,1:1,,,45'
19,1/19/21,H,Jairo Izquierdo,Cádiz CF,Levante,14,2:2,,,90'
20,1/23/21,A,Jairo Izquierdo,Cádiz CF,Sevilla FC,4,3:0,,,31'
21,1/31/21,H,Jairo Izquierdo,Cádiz CF,Atlético Madrid,1,2:4,,,87'
22,2/7/21,A,Jairo Izquierdo,Cádiz CF,Real Sociedad,5,4:1,1,,90'
23,2/15/21,H,Jairo Izquierdo,Cádiz CF,Athletic,10,0:4,,,45'
24,2/21/21,A,Jairo Izquierdo,Cádiz CF,Barcelona,3,1:1,,,59'
25,2/28/21,H,Jairo Izquierdo,Cádiz CF,Real Betis,6,0:1,,,8'
26,3/6/21,H,Jairo Izquierdo,Cádiz CF,SD Eibar,20,1:0,,,10'
27,3/13/21,A,Jairo Izquierdo,Cádiz CF,Alavés,16,1:1,,,1'
28,3/21/21,A,Jairo Izquierdo,Cádiz CF,Villarreal,7,2:1,,,15'
29,4/4/21,H,Jairo Izquierdo,Cádiz CF,Valencia,13,2:1,,,79'
30,4/10/21,A,Jairo Izquierdo,Cádiz CF,Getafe,15,0:1,,,30'
33,4/18/21,H,Jairo Izquierdo,Cádiz CF,Celta de Vigo,8,0:0,,,22'
31,4/21/21,H,Jairo Izquierdo,Cádiz CF,Real Madrid,2,0:3,,,90'
34,5/2/21,A,Jairo Izquierdo,Cádiz CF,Granada CF,9,0:1,,,25'
35,5/8/21,H,Jairo Izquierdo,Cádiz CF,SD Huesca,18,2:1,,,16'
36,5/11/21,A,Jairo Izquierdo,Cádiz CF,CA Osasuna,11,3:2,,,21'
37,5/16/21,H,Jairo Izquierdo,Cádiz CF,Elche CF,17,1:3,,,29'
38,5/21/21,A,Jairo Izquierdo,Cádiz CF,Levante,14,2:2,,,22'
6,10/18/20,A,Rubén Alcaraz,Real Valladolid CF,SD Huesca,18,2:2,,,63'
7,10/25/20,H,Rubén Alcaraz,Real Valladolid CF,Alavés,16,0:2,,,80'
8,11/2/20,A,Rubén Alcaraz,Real Valladolid CF,Villarreal,7,2:0,,,90'
9,11/8/20,H,Rubén Alcaraz,Real Valladolid CF,Athletic,10,2:1,,,90'
10,11/22/20,A,Rubén Alcaraz,Real Valladolid CF,Granada CF,9,1:3,,,90'
11,11/27/20,H,Rubén Alcaraz,Real Valladolid CF,Levante,14,1:1,,,90'
12,12/5/20,A,Rubén Alcaraz,Real Valladolid CF,Atlético Madrid,1,2:0,,,90'
13,12/11/20,H,Rubén Alcaraz,Real Valladolid CF,CA Osasuna,11,3:2,,,84'
14,12/19/20,A,Rubén Alcaraz,Real Valladolid CF,Sevilla FC,4,1:1,,,28'
15,12/22/20,H,Rubén Alcaraz,Real Valladolid CF,Barcelona,3,0:3,,,90'
16,12/29/20,A,Rubén Alcaraz,Real Valladolid CF,Cádiz CF,12,0:0,,,90'
17,1/2/21,A,Rubén Alcaraz,Real Valladolid CF,Getafe,15,0:1,,,6'
18,1/10/21,H,Rubén Alcaraz,Real Valladolid CF,Valencia,13,0:1,,,9'
19,1/19/21,H,Rubén Alcaraz,Real Valladolid CF,Elche CF,17,2:2,,,90'
20,1/22/21,A,Rubén Alcaraz,Real Valladolid CF,Levante,14,2:2,1,,90'
21,1/29/21,H,Rubén Alcaraz,Real Valladolid CF,SD Huesca,18,1:3,,,90'
22,2/5/21,A,Rubén Alcaraz,Real Valladolid CF,Alavés,16,1:0,,,26'
24,2/20/21,H,Rubén Alcaraz,Real Valladolid CF,Real Madrid,2,0:1,,,84'
25,2/28/21,A,Rubén Alcaraz,Real Valladolid CF,Celta de Vigo,8,1:1,,,86'
26,3/6/21,H,Rubén Alcaraz,Real Valladolid CF,Getafe,15,2:1,,,71'
27,3/13/21,A,Rubén Alcaraz,Real Valladolid CF,CA Osasuna,11,0:0,,,90'
28,3/20/21,H,Rubén Alcaraz,Real Valladolid CF,Sevilla FC,4,1:1,,,75'
29,4/5/21,A,Rubén Alcaraz,Real Valladolid CF,Barcelona,3,1:0,,,90'
30,4/11/21,H,Rubén Alcaraz,Real Valladolid CF,Granada CF,9,1:2,,,90'
31,4/21/21,A,Rubén Alcaraz,Real Valladolid CF,Elche CF,17,1:1,,,90'
32,4/24/21,H,Rubén Alcaraz,Real Valladolid CF,Cádiz CF,12,1:1,,,90'
33,4/28/21,A,Rubén Alcaraz,Real Valladolid CF,Athletic,10,2:2,,,62'
35,5/9/21,A,Rubén Alcaraz,Real Valladolid CF,Valencia,13,3:0,,,59'
36,5/13/21,H,Rubén Alcaraz,Real Valladolid CF,Villarreal,7,0:2,,,35'
37,5/16/21,A,Rubén Alcaraz,Real Valladolid CF,Real Sociedad,5,4:1,,,52'
1,9/12/20,H,Domingos Duarte,Granada CF,Athletic,10,2:0,,,90'
2,9/20/20,H,Domingos Duarte,Granada CF,Alavés,16,2:1,,,90'
3,9/27/20,A,Domingos Duarte,Granada CF,Atlético Madrid,1,6:1,,,84'
5,10/4/20,A,Domingos Duarte,Granada CF,Cádiz CF,12,1:1,,,7'
6,10/17/20,H,Domingos Duarte,Granada CF,Sevilla FC,4,1:0,,,44'
8,11/1/20,H,Domingos Duarte,Granada CF,Levante,14,1:1,,,90'
10,11/22/20,H,Domingos Duarte,Granada CF,Real Valladolid,19,1:3,1,,90'
11,11/29/20,A,Domingos Duarte,Granada CF,Celta de Vigo,8,3:1,,,90'
12,12/6/20,H,Domingos Duarte,Granada CF,SD Huesca,18,3:3,,,90'
13,12/13/20,A,Domingos Duarte,Granada CF,Elche CF,17,0:1,,,90'
14,12/20/20,H,Domingos Duarte,Granada CF,Real Betis,6,2:0,,,90'
15,12/23/20,A,Domingos Duarte,Granada CF,Real Madrid,2,2:0,,,90'
16,12/30/20,H,Domingos Duarte,Granada CF,Valencia,13,2:1,,,76'
18,1/9/21,H,Domingos Duarte,Granada CF,Barcelona,3,0:4,,,90'
4,1/12/21,H,Domingos Duarte,Granada CF,CA Osasuna,11,2:0,,,90'
19,1/20/21,A,Domingos Duarte,Granada CF,Villarreal,7,2:2,,,90'
20,1/24/21,A,Domingos Duarte,Granada CF,CA Osasuna,11,3:1,,,90'
21,1/31/21,H,Domingos Duarte,Granada CF,Celta de Vigo,8,0:0,,,90'
22,2/6/21,A,Domingos Duarte,Granada CF,Levante,14,2:2,,,90'
23,2/13/21,H,Domingos Duarte,Granada CF,Atlético Madrid,1,1:2,,,90'
24,2/21/21,A,Domingos Duarte,Granada CF,SD Huesca,18,3:2,,,8'
25,2/28/21,H,Domingos Duarte,Granada CF,Elche CF,17,2:1,,,90'
26,3/7/21,A,Domingos Duarte,Granada CF,Athletic,10,2:1,,,90'
27,3/14/21,H,Domingos Duarte,Granada CF,Real Sociedad,5,1:0,,,90'
28,3/21/21,A,Domingos Duarte,Granada CF,Valencia,13,2:1,,,90'
29,4/3/21,H,Domingos Duarte,Granada CF,Villarreal,7,0:3,,,90'
35,5/10/21,A,Domingos Duarte,Granada CF,Real Betis,6,2:1,,,76'
36,5/13/21,H,Domingos Duarte,Granada CF,Real Madrid,2,1:4,,,90'
37,5/16/21,A,Domingos Duarte,Granada CF,Alavés,16,4:2,,,90'
1,9/13/20,A,Óscar Duarte,Levante UD,Valencia,13,4:2,,,85'
4,10/1/20,A,Óscar Duarte,Levante UD,Sevilla FC,4,1:0,,,90'
7,10/26/20,H,Óscar Duarte,Levante UD,Celta de Vigo,8,1:1,,,74'
9,11/8/20,H,Óscar Duarte,Levante UD,Alavés,16,1:1,,,90'
10,11/21/20,H,Óscar Duarte,Levante UD,Elche CF,17,1:1,,,9'
16,12/29/20,H,Óscar Duarte,Levante UD,Real Betis,6,4:3,1,,90'
17,1/2/21,A,Óscar Duarte,Levante UD,Villarreal,7,2:1,,,90'
18,1/10/21,H,Óscar Duarte,Levante UD,SD Eibar,20,2:1,,,90'
19,1/19/21,A,Óscar Duarte,Levante UD,Cádiz CF,12,2:2,,,90'
20,1/22/21,H,Óscar Duarte,Levante UD,Real Valladolid,19,2:2,,,90'
21,1/30/21,A,Óscar Duarte,Levante UD,Real Madrid,2,1:2,,,90'
22,2/6/21,H,Óscar Duarte,Levante UD,Granada CF,9,2:2,,,90'
23,2/14/21,H,Óscar Duarte,Levante UD,CA Osasuna,11,0:1,,,90'
2,2/17/21,H,Óscar Duarte,Levante UD,Atlético Madrid,1,1:1,,,45'
24,2/20/21,A,Óscar Duarte,Levante UD,Atlético Madrid,1,0:2,,,90'
25,2/26/21,H,Óscar Duarte,Levante UD,Athletic,10,1:1,,,90'
26,3/7/21,A,Óscar Duarte,Levante UD,Real Sociedad,5,1:0,,,90'
27,3/12/21,H,Óscar Duarte,Levante UD,Valencia,13,1:0,,,59'
28,3/19/21,A,Óscar Duarte,Levante UD,Real Betis,6,2:0,,,7'
29,4/2/21,H,Óscar Duarte,Levante UD,SD Huesca,18,0:2,,,70'
30,4/10/21,A,Óscar Duarte,Levante UD,SD Eibar,20,0:1,,,90'
33,4/18/21,H,Óscar Duarte,Levante UD,Villarreal,7,1:5,,,71'
31,4/21/21,H,Óscar Duarte,Levante UD,Sevilla FC,4,0:1,,,90'
32,4/24/21,A,Óscar Duarte,Levante UD,Elche CF,17,1:0,,,11'
34,4/30/21,A,Óscar Duarte,Levante UD,Celta de Vigo,8,2:0,,,79'
35,5/8/21,A,Óscar Duarte,Levante UD,Alavés,16,2:2,,,7'
36,5/11/21,H,Óscar Duarte,Levante UD,Barcelona,3,3:3,,,61'
37,5/16/21,A,Óscar Duarte,Levante UD,Getafe,15,2:1,,,45'
38,5/21/21,H,Óscar Duarte,Levante UD,Cádiz CF,12,2:2,,,90'
1,9/12/20,A,Iñigo Martínez,Athletic Bilbao,Granada CF,9,2:0,,,90'
3,9/27/20,A,Iñigo Martínez,Athletic Bilbao,SD Eibar,20,1:2,,,90'
4,10/1/20,H,Iñigo Martínez,Athletic Bilbao,Cádiz CF,12,0:1,,,90'
5,10/4/20,A,Iñigo Martínez,Athletic Bilbao,Alavés,16,1:0,,,90'
6,10/18/20,H,Iñigo Martínez,Athletic Bilbao,Levante,14,2:0,,,90'
7,10/24/20,A,Iñigo Martínez,Athletic Bilbao,CA Osasuna,11,1:0,,,90'
8,10/31/20,H,Iñigo Martínez,Athletic Bilbao,Sevilla FC,4,2:1,,,90'
9,11/8/20,A,Iñigo Martínez,Athletic Bilbao,Real Valladolid,19,2:1,,,90'
10,11/23/20,H,Iñigo Martínez,Athletic Bilbao,Real Betis,6,4:0,,,90'
