player,team,team_position,opponent,opponent_position,goals,assists
Masaya Okugawa,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Masaya Okugawa,Bor. Dortmund,3,Bor. Dortmund,3,,
Masaya Okugawa,Union Berlin,7,Union Berlin,7,,
Masaya Okugawa,Bay. Leverkusen,6,Bay. Leverkusen,6,1,
Masaya Okugawa,RB Leipzig,2,RB Leipzig,2,,
Masaya Okugawa,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Masaya Okugawa,SC Freiburg,10,SC Freiburg,10,,1
Masaya Okugawa,FC Augsburg,13,FC Augsburg,13,,
Masaya Okugawa,FC Schalke 04,18,FC Schalke 04,18,,
Masaya Okugawa,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Masaya Okugawa,Hertha BSC,14,Hertha BSC,14,,
Masaya Okugawa,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Masaya Okugawa,VfB Stuttgart,9,VfB Stuttgart,9,,1
Nemanja Radonjic,FC Bayern,1,FC Bayern,1,,
Nemanja Radonjic,VfB Stuttgart,9,VfB Stuttgart,9,,
Nemanja Radonjic,RB Leipzig,2,RB Leipzig,2,,
Nemanja Radonjic,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Nemanja Radonjic,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Nemanja Radonjic,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Nemanja Radonjic,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Nemanja Radonjic,SC Freiburg,10,SC Freiburg,10,1,1
Nemanja Radonjic,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Nemanja Radonjic,FC Schalke 04,18,FC Schalke 04,18,,1
Nemanja Radonjic,1. FC Köln,16,1. FC Köln,16,,
Nemanja Radonjic,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Demarai Gray,VfB Stuttgart,9,VfB Stuttgart,9,1,
Demarai Gray,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,1
Demarai Gray,FC Augsburg,13,FC Augsburg,13,,1
Demarai Gray,SC Freiburg,10,SC Freiburg,10,,
Demarai Gray,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Demarai Gray,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Demarai Gray,Hertha BSC,14,Hertha BSC,14,,
Demarai Gray,Werder Bremen,17,Werder Bremen,17,,
Demarai Gray,Union Berlin,7,Union Berlin,7,,
Demarai Gray,Bor. Dortmund,3,Bor. Dortmund,3,,
Amos Pieper,E. Frankfurt,5,E. Frankfurt,5,,
Amos Pieper,1. FC Köln,16,1. FC Köln,16,,
Amos Pieper,Werder Bremen,17,Werder Bremen,17,,
Amos Pieper,FC Bayern,1,FC Bayern,1,,
Amos Pieper,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Amos Pieper,Bor. Dortmund,3,Bor. Dortmund,3,,
Amos Pieper,Union Berlin,7,Union Berlin,7,,
Amos Pieper,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Amos Pieper,RB Leipzig,2,RB Leipzig,2,,
Amos Pieper,FC Schalke 04,18,FC Schalke 04,18,,
Amos Pieper,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Amos Pieper,Hertha BSC,14,Hertha BSC,14,,
Amos Pieper,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Amos Pieper,VfB Stuttgart,9,VfB Stuttgart,9,,
Amos Pieper,E. Frankfurt,5,E. Frankfurt,5,,
Amos Pieper,1. FC Köln,16,1. FC Köln,16,,
Amos Pieper,FC Bayern,1,FC Bayern,1,1,
Amos Pieper,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Amos Pieper,Bor. Dortmund,3,Bor. Dortmund,3,,
Amos Pieper,Union Berlin,7,Union Berlin,7,,
Amos Pieper,Werder Bremen,17,Werder Bremen,17,,
Amos Pieper,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Amos Pieper,RB Leipzig,2,RB Leipzig,2,,
Amos Pieper,SC Freiburg,10,SC Freiburg,10,,
Amos Pieper,FC Augsburg,13,FC Augsburg,13,,
Amos Pieper,FC Schalke 04,18,FC Schalke 04,18,,1
Amos Pieper,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Amos Pieper,Hertha BSC,14,Hertha BSC,14,,
Amos Pieper,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Amos Pieper,VfB Stuttgart,9,VfB Stuttgart,9,,
Dayot Upamecano,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Dayot Upamecano,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Dayot Upamecano,FC Schalke 04,18,FC Schalke 04,18,,
Dayot Upamecano,FC Augsburg,13,FC Augsburg,13,,
Dayot Upamecano,Hertha BSC,14,Hertha BSC,14,1,
Dayot Upamecano,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Dayot Upamecano,E. Frankfurt,5,E. Frankfurt,5,,
Dayot Upamecano,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Dayot Upamecano,FC Bayern,1,FC Bayern,1,,
Dayot Upamecano,Werder Bremen,17,Werder Bremen,17,,
Dayot Upamecano,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Dayot Upamecano,1. FC Köln,16,1. FC Köln,16,,
Dayot Upamecano,VfB Stuttgart,9,VfB Stuttgart,9,,
Dayot Upamecano,Bor. Dortmund,3,Bor. Dortmund,3,,
Dayot Upamecano,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Dayot Upamecano,Union Berlin,7,Union Berlin,7,,
Dayot Upamecano,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,1
Dayot Upamecano,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Dayot Upamecano,FC Schalke 04,18,FC Schalke 04,18,,
Dayot Upamecano,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Dayot Upamecano,SC Freiburg,10,SC Freiburg,10,,
Dayot Upamecano,E. Frankfurt,5,E. Frankfurt,5,,
Dayot Upamecano,FC Bayern,1,FC Bayern,1,,
Dayot Upamecano,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Dayot Upamecano,1. FC Köln,16,1. FC Köln,16,,
Dayot Upamecano,VfB Stuttgart,9,VfB Stuttgart,9,,
Dayot Upamecano,Bor. Dortmund,3,Bor. Dortmund,3,,
Dayot Upamecano,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Dayot Upamecano,Union Berlin,7,Union Berlin,7,,
Jérôme Boateng,FC Schalke 04,18,FC Schalke 04,18,,
Jérôme Boateng,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Jérôme Boateng,Hertha BSC,14,Hertha BSC,14,,
Jérôme Boateng,E. Frankfurt,5,E. Frankfurt,5,,
Jérôme Boateng,1. FC Köln,16,1. FC Köln,16,,
Jérôme Boateng,Bor. Dortmund,3,Bor. Dortmund,3,,
Jérôme Boateng,Werder Bremen,17,Werder Bremen,17,,
Jérôme Boateng,VfB Stuttgart,9,VfB Stuttgart,9,,
Jérôme Boateng,RB Leipzig,2,RB Leipzig,2,,
Jérôme Boateng,Union Berlin,7,Union Berlin,7,,
Jérôme Boateng,VfL Wolfsburg,4,VfL Wolfsburg,4,,1
Jérôme Boateng,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Jérôme Boateng,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Jérôme Boateng,SC Freiburg,10,SC Freiburg,10,,
Jérôme Boateng,FC Augsburg,13,FC Augsburg,13,,
Jérôme Boateng,FC Schalke 04,18,FC Schalke 04,18,,
Jérôme Boateng,TSG Hoffenheim,11,TSG Hoffenheim,11,1,
Jérôme Boateng,E. Frankfurt,5,E. Frankfurt,5,,
Jérôme Boateng,1. FC Köln,16,1. FC Köln,16,,
Jérôme Boateng,Bor. Dortmund,3,Bor. Dortmund,3,,
Jérôme Boateng,Werder Bremen,17,Werder Bremen,17,,
Jérôme Boateng,VfB Stuttgart,9,VfB Stuttgart,9,,
Jérôme Boateng,Union Berlin,7,Union Berlin,7,,
Jérôme Boateng,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Jérôme Boateng,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Jérôme Boateng,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Jérôme Boateng,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Jérôme Boateng,SC Freiburg,10,SC Freiburg,10,,
Jérôme Boateng,FC Augsburg,13,FC Augsburg,13,,
Manuel Prietl,E. Frankfurt,5,E. Frankfurt,5,,
Manuel Prietl,1. FC Köln,16,1. FC Köln,16,,
Manuel Prietl,Werder Bremen,17,Werder Bremen,17,,
Manuel Prietl,FC Bayern,1,FC Bayern,1,,
Manuel Prietl,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Manuel Prietl,Bor. Dortmund,3,Bor. Dortmund,3,,
Manuel Prietl,Union Berlin,7,Union Berlin,7,,
Manuel Prietl,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Manuel Prietl,RB Leipzig,2,RB Leipzig,2,,
Manuel Prietl,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Manuel Prietl,SC Freiburg,10,SC Freiburg,10,,
Manuel Prietl,FC Schalke 04,18,FC Schalke 04,18,,
Manuel Prietl,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Manuel Prietl,FC Bayern,1,FC Bayern,1,,1
Manuel Prietl,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Manuel Prietl,Bor. Dortmund,3,Bor. Dortmund,3,,
Manuel Prietl,Union Berlin,7,Union Berlin,7,,
Manuel Prietl,Werder Bremen,17,Werder Bremen,17,,
Manuel Prietl,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Manuel Prietl,RB Leipzig,2,RB Leipzig,2,,
Manuel Prietl,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Manuel Prietl,SC Freiburg,10,SC Freiburg,10,,
Manuel Prietl,FC Augsburg,13,FC Augsburg,13,,
Manuel Prietl,FC Schalke 04,18,FC Schalke 04,18,,
Manuel Prietl,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Manuel Prietl,Hertha BSC,14,Hertha BSC,14,,
Manuel Prietl,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Manuel Prietl,VfB Stuttgart,9,VfB Stuttgart,9,,
Tyler Adams,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Tyler Adams,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Tyler Adams,FC Augsburg,13,FC Augsburg,13,,
Tyler Adams,SC Freiburg,10,SC Freiburg,10,,
Tyler Adams,E. Frankfurt,5,E. Frankfurt,5,,
Tyler Adams,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Tyler Adams,FC Bayern,1,FC Bayern,1,,
Tyler Adams,Werder Bremen,17,Werder Bremen,17,,
Tyler Adams,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Tyler Adams,1. FC Köln,16,1. FC Köln,16,,
Tyler Adams,VfB Stuttgart,9,VfB Stuttgart,9,,
Tyler Adams,Bor. Dortmund,3,Bor. Dortmund,3,,
Tyler Adams,Union Berlin,7,Union Berlin,7,,
Tyler Adams,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Tyler Adams,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Tyler Adams,FC Schalke 04,18,FC Schalke 04,18,,
Tyler Adams,FC Augsburg,13,FC Augsburg,13,,
Tyler Adams,Hertha BSC,14,Hertha BSC,14,,1
Tyler Adams,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Tyler Adams,SC Freiburg,10,SC Freiburg,10,,
Tyler Adams,E. Frankfurt,5,E. Frankfurt,5,,
Tyler Adams,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Tyler Adams,FC Bayern,1,FC Bayern,1,,
Tyler Adams,Werder Bremen,17,Werder Bremen,17,,
Tyler Adams,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Tyler Adams,1. FC Köln,16,1. FC Köln,16,,
Tyler Adams,VfB Stuttgart,9,VfB Stuttgart,9,,
Lucas Tousart,Werder Bremen,17,Werder Bremen,17,,
Lucas Tousart,E. Frankfurt,5,E. Frankfurt,5,,
Lucas Tousart,FC Bayern,1,FC Bayern,1,,
Lucas Tousart,VfB Stuttgart,9,VfB Stuttgart,9,,
Lucas Tousart,RB Leipzig,2,RB Leipzig,2,,
Lucas Tousart,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Lucas Tousart,Union Berlin,7,Union Berlin,7,,
Lucas Tousart,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Lucas Tousart,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Lucas Tousart,FC Schalke 04,18,FC Schalke 04,18,,
Lucas Tousart,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Lucas Tousart,1. FC Köln,16,1. FC Köln,16,,
Lucas Tousart,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Lucas Tousart,Werder Bremen,17,Werder Bremen,17,,
Lucas Tousart,E. Frankfurt,5,E. Frankfurt,5,,
Lucas Tousart,FC Bayern,1,FC Bayern,1,,
Lucas Tousart,VfB Stuttgart,9,VfB Stuttgart,9,,
Lucas Tousart,RB Leipzig,2,RB Leipzig,2,,
Lucas Tousart,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Lucas Tousart,FC Augsburg,13,FC Augsburg,13,,1
Lucas Tousart,Bor. Dortmund,3,Bor. Dortmund,3,,
Lucas Tousart,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Lucas Tousart,Union Berlin,7,Union Berlin,7,,
Lucas Tousart,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Lucas Tousart,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Lucas Tousart,FC Schalke 04,18,FC Schalke 04,18,,
Denis Zakaria,FC Augsburg,13,FC Augsburg,13,,
Denis Zakaria,FC Schalke 04,18,FC Schalke 04,18,,
Denis Zakaria,SC Freiburg,10,SC Freiburg,10,,
Denis Zakaria,Hertha BSC,14,Hertha BSC,14,,
Denis Zakaria,E. Frankfurt,5,E. Frankfurt,5,,
Denis Zakaria,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Denis Zakaria,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Denis Zakaria,FC Bayern,1,FC Bayern,1,,
Denis Zakaria,VfB Stuttgart,9,VfB Stuttgart,9,1,
Denis Zakaria,Werder Bremen,17,Werder Bremen,17,,
Denis Zakaria,Bor. Dortmund,3,Bor. Dortmund,3,,
Denis Zakaria,Union Berlin,7,Union Berlin,7,,
Denis Zakaria,1. FC Köln,16,1. FC Köln,16,,
Denis Zakaria,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Denis Zakaria,RB Leipzig,2,RB Leipzig,2,,
Denis Zakaria,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Denis Zakaria,FC Schalke 04,18,FC Schalke 04,18,,
Denis Zakaria,SC Freiburg,10,SC Freiburg,10,,
Denis Zakaria,Hertha BSC,14,Hertha BSC,14,,
Denis Zakaria,E. Frankfurt,5,E. Frankfurt,5,,
Denis Zakaria,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Denis Zakaria,Arm. Bielefeld,15,Arm. Bielefeld,15,,1
Denis Zakaria,FC Bayern,1,FC Bayern,1,,
Denis Zakaria,VfB Stuttgart,9,VfB Stuttgart,9,,
Denis Zakaria,Werder Bremen,17,Werder Bremen,17,,
Sebastiaan Bornauw,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Sebastiaan Bornauw,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Sebastiaan Bornauw,Bor. M'gladbach,8,Bor. M'gladbach,8,,1
Sebastiaan Bornauw,E. Frankfurt,5,E. Frankfurt,5,,
Sebastiaan Bornauw,VfB Stuttgart,9,VfB Stuttgart,9,,
Sebastiaan Bornauw,FC Bayern,1,FC Bayern,1,,
Sebastiaan Bornauw,Werder Bremen,17,Werder Bremen,17,,
Sebastiaan Bornauw,Bor. Dortmund,3,Bor. Dortmund,3,,
Sebastiaan Bornauw,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Sebastiaan Bornauw,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Sebastiaan Bornauw,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Sebastiaan Bornauw,RB Leipzig,2,RB Leipzig,2,,
Sebastiaan Bornauw,FC Augsburg,13,FC Augsburg,13,,
Sebastiaan Bornauw,SC Freiburg,10,SC Freiburg,10,,
Sebastiaan Bornauw,Hertha BSC,14,Hertha BSC,14,,
Sebastiaan Bornauw,FC Schalke 04,18,FC Schalke 04,18,,
Sebastiaan Bornauw,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Sebastiaan Bornauw,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Sebastiaan Bornauw,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Sebastiaan Bornauw,RB Leipzig,2,RB Leipzig,2,,
Sebastiaan Bornauw,FC Augsburg,13,FC Augsburg,13,,
Sebastiaan Bornauw,SC Freiburg,10,SC Freiburg,10,,
Sebastiaan Bornauw,Hertha BSC,14,Hertha BSC,14,,
Sebastiaan Bornauw,FC Schalke 04,18,FC Schalke 04,18,1,
Omar Mascarell,Werder Bremen,17,Werder Bremen,17,,
Omar Mascarell,RB Leipzig,2,RB Leipzig,2,,
Omar Mascarell,Union Berlin,7,Union Berlin,7,,1
Omar Mascarell,Bor. Dortmund,3,Bor. Dortmund,3,,
Omar Mascarell,VfB Stuttgart,9,VfB Stuttgart,9,,
Omar Mascarell,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Omar Mascarell,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Omar Mascarell,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Omar Mascarell,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Omar Mascarell,FC Augsburg,13,FC Augsburg,13,,
Omar Mascarell,SC Freiburg,10,SC Freiburg,10,,
Omar Mascarell,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Omar Mascarell,Hertha BSC,14,Hertha BSC,14,,
Omar Mascarell,1. FC Köln,16,1. FC Köln,16,,
Omar Mascarell,Werder Bremen,17,Werder Bremen,17,1,
Omar Mascarell,RB Leipzig,2,RB Leipzig,2,,
Omar Mascarell,Bor. Dortmund,3,Bor. Dortmund,3,,
Omar Mascarell,VfB Stuttgart,9,VfB Stuttgart,9,,
Omar Mascarell,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Omar Mascarell,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Omar Mascarell,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Omar Mascarell,FC Augsburg,13,FC Augsburg,13,,
Omar Mascarell,SC Freiburg,10,SC Freiburg,10,,
Omar Mascarell,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Robert Gumny,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Robert Gumny,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Robert Gumny,Hertha BSC,14,Hertha BSC,14,,
Robert Gumny,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Robert Gumny,SC Freiburg,10,SC Freiburg,10,,
Robert Gumny,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Robert Gumny,FC Schalke 04,18,FC Schalke 04,18,,
Robert Gumny,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Robert Gumny,VfB Stuttgart,9,VfB Stuttgart,9,,
Robert Gumny,Werder Bremen,17,Werder Bremen,17,,
Robert Gumny,Union Berlin,7,Union Berlin,7,,
Robert Gumny,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Robert Gumny,RB Leipzig,2,RB Leipzig,2,,
Robert Gumny,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Robert Gumny,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Robert Gumny,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Robert Gumny,SC Freiburg,10,SC Freiburg,10,,
Robert Gumny,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Robert Gumny,FC Schalke 04,18,FC Schalke 04,18,,
Robert Gumny,E. Frankfurt,5,E. Frankfurt,5,,
Robert Gumny,1. FC Köln,16,1. FC Köln,16,1,
Robert Gumny,VfB Stuttgart,9,VfB Stuttgart,9,,
Robert Gumny,Werder Bremen,17,Werder Bremen,17,,1
Robert Gumny,FC Bayern,1,FC Bayern,1,,
Ismail Jakobs,E. Frankfurt,5,E. Frankfurt,5,,
Ismail Jakobs,VfB Stuttgart,9,VfB Stuttgart,9,,
Ismail Jakobs,FC Bayern,1,FC Bayern,1,,
Ismail Jakobs,Werder Bremen,17,Werder Bremen,17,,
Ismail Jakobs,Union Berlin,7,Union Berlin,7,,
Ismail Jakobs,Bor. Dortmund,3,Bor. Dortmund,3,,
Ismail Jakobs,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Ismail Jakobs,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Ismail Jakobs,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Ismail Jakobs,SC Freiburg,10,SC Freiburg,10,,
Ismail Jakobs,Hertha BSC,14,Hertha BSC,14,,
Ismail Jakobs,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Ismail Jakobs,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Ismail Jakobs,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Ismail Jakobs,VfB Stuttgart,9,VfB Stuttgart,9,,
Ismail Jakobs,FC Bayern,1,FC Bayern,1,,
Ismail Jakobs,Werder Bremen,17,Werder Bremen,17,,
Ismail Jakobs,Union Berlin,7,Union Berlin,7,,
Ismail Jakobs,Bor. Dortmund,3,Bor. Dortmund,3,1,
Ismail Jakobs,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Ismail Jakobs,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Ismail Jakobs,SC Freiburg,10,SC Freiburg,10,,1
Ismail Jakobs,Hertha BSC,14,Hertha BSC,14,,
Christian Gebauer,E. Frankfurt,5,E. Frankfurt,5,,
Christian Gebauer,FC Bayern,1,FC Bayern,1,,
Christian Gebauer,SC Freiburg,10,SC Freiburg,10,,
Christian Gebauer,FC Augsburg,13,FC Augsburg,13,,
Christian Gebauer,FC Schalke 04,18,FC Schalke 04,18,,
Christian Gebauer,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Christian Gebauer,Hertha BSC,14,Hertha BSC,14,,
Christian Gebauer,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Christian Gebauer,VfB Stuttgart,9,VfB Stuttgart,9,,
Christian Gebauer,E. Frankfurt,5,E. Frankfurt,5,,
Christian Gebauer,FC Bayern,1,FC Bayern,1,1,
Christian Gebauer,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Christian Gebauer,Bor. Dortmund,3,Bor. Dortmund,3,,
Christian Gebauer,Werder Bremen,17,Werder Bremen,17,,
Christian Gebauer,Bay. Leverkusen,6,Bay. Leverkusen,6,,1
Christian Gebauer,RB Leipzig,2,RB Leipzig,2,,
Christian Gebauer,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Christian Gebauer,SC Freiburg,10,SC Freiburg,10,,
Christian Gebauer,FC Augsburg,13,FC Augsburg,13,,
Christian Gebauer,FC Schalke 04,18,FC Schalke 04,18,,
Christian Gebauer,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Christian Gebauer,Hertha BSC,14,Hertha BSC,14,,
Christian Gebauer,VfB Stuttgart,9,VfB Stuttgart,9,,
Oscar Wendt,Bor. Dortmund,3,Bor. Dortmund,3,,
Oscar Wendt,Union Berlin,7,Union Berlin,7,,
Oscar Wendt,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Oscar Wendt,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Oscar Wendt,RB Leipzig,2,RB Leipzig,2,,
Oscar Wendt,FC Augsburg,13,FC Augsburg,13,,
Oscar Wendt,FC Schalke 04,18,FC Schalke 04,18,1,
Oscar Wendt,SC Freiburg,10,SC Freiburg,10,,
Oscar Wendt,Hertha BSC,14,Hertha BSC,14,,
Oscar Wendt,E. Frankfurt,5,E. Frankfurt,5,,
Oscar Wendt,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Oscar Wendt,FC Bayern,1,FC Bayern,1,,
Oscar Wendt,Werder Bremen,17,Werder Bremen,17,,
Oscar Wendt,1. FC Köln,16,1. FC Köln,16,,
Oscar Wendt,RB Leipzig,2,RB Leipzig,2,,
Oscar Wendt,FC Augsburg,13,FC Augsburg,13,,1
Oscar Wendt,SC Freiburg,10,SC Freiburg,10,,
Oscar Wendt,Hertha BSC,14,Hertha BSC,14,,
Oscar Wendt,E. Frankfurt,5,E. Frankfurt,5,,
Oscar Wendt,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Oscar Wendt,FC Bayern,1,FC Bayern,1,,
Oscar Wendt,Werder Bremen,17,Werder Bremen,17,,
Thomas Meunier,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Thomas Meunier,FC Augsburg,13,FC Augsburg,13,,
Thomas Meunier,SC Freiburg,10,SC Freiburg,10,,
Thomas Meunier,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Thomas Meunier,FC Schalke 04,18,FC Schalke 04,18,,
Thomas Meunier,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Thomas Meunier,FC Bayern,1,FC Bayern,1,,
Thomas Meunier,Hertha BSC,14,Hertha BSC,14,,1
Thomas Meunier,1. FC Köln,16,1. FC Köln,16,,
Thomas Meunier,Union Berlin,7,Union Berlin,7,,
Thomas Meunier,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Thomas Meunier,RB Leipzig,2,RB Leipzig,2,,
Thomas Meunier,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Thomas Meunier,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Thomas Meunier,FC Schalke 04,18,FC Schalke 04,18,,
Thomas Meunier,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Thomas Meunier,FC Bayern,1,FC Bayern,1,,
Thomas Meunier,Hertha BSC,14,Hertha BSC,14,,
Thomas Meunier,1. FC Köln,16,1. FC Köln,16,,
Thomas Meunier,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Thomas Meunier,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
João Victor,Bay. Leverkusen,6,Bay. Leverkusen,6,,
João Victor,SC Freiburg,10,SC Freiburg,10,,
João Victor,Arm. Bielefeld,15,Arm. Bielefeld,15,,
João Victor,Hertha BSC,14,Hertha BSC,14,,
João Victor,TSG Hoffenheim,11,TSG Hoffenheim,11,,
João Victor,FC Schalke 04,18,FC Schalke 04,18,,
João Victor,Werder Bremen,17,Werder Bremen,17,,1
João Victor,FC Bayern,1,FC Bayern,1,,
João Victor,VfB Stuttgart,9,VfB Stuttgart,9,,
João Victor,Bor. Dortmund,3,Bor. Dortmund,3,,
João Victor,SC Freiburg,10,SC Freiburg,10,,
João Victor,FC Augsburg,13,FC Augsburg,13,,
João Victor,Bor. M'gladbach,8,Bor. M'gladbach,8,,
João Victor,Hertha BSC,14,Hertha BSC,14,,
João Victor,TSG Hoffenheim,11,TSG Hoffenheim,11,,
João Victor,FC Schalke 04,18,FC Schalke 04,18,,
João Victor,Werder Bremen,17,Werder Bremen,17,,
João Victor,1. FC Köln,16,1. FC Köln,16,,
João Victor,FC Bayern,1,FC Bayern,1,,
João Victor,Union Berlin,7,Union Berlin,7,,
João Victor,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Mahmoud Dahoud,FC Augsburg,13,FC Augsburg,13,,
Mahmoud Dahoud,TSG Hoffenheim,11,TSG Hoffenheim,11,,
